POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
19,19,4,2:21.902,+2.792,+0.036,177.7,12,Nebulus Racing by Huber,R,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Antonio,TEIXEIRA,,,CHE,,,,,,,
20,7,11,2:22.116,+3.006,+0.214,177.4,12,HRT Motorsport,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Kim,HAUSCHILD,,,DEU,,,,,,,
21,41,5,2:22.124,+3.014,+0.008,177.4,12,MRS GT-Racing,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jukka,HONKAVUORI,,,FIN,,,,,,,
22,35,9,2:22.464,+3.354,+0.340,177.0,10,Allied Racing,R,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Rudolf,RHYN,,,CHE,,,,,,,
23,89,10,2:22.495,+3.385,+0.031,176.9,11,VAN BERGHE Huber Racing,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Bashar,MARDINI,,,UAE,,,,,,,
24,8,11,2:22.845,+3.735,+0.350,176.5,13,Nebulus Racing by Huber,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Georgi,DONCHEV,,,BGR,,,,,,,
25,96,8,2:23.817,+4.707,+0.972,175.3,11,Phoenix Racing,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jan-Erik,SLOOTEN,,,DEU,,,,,,,
26,28,11,2:24.465,+5.355,+0.648,174.5,12,Fach Auto Tech,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Christof,LANGER,,,DEU,,,,,,,
27,14,11,2:26.062,+6.952,+1.597,172.6,12,MRS GT-Racing,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ahmad,ALSHEHAB,,,KWT,,,,,,,
,69,6,2:30.672,,,167.3,12,HRT Motorsport,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Holger,HARMSEN,,,DEU,,,,,,,
,55,3,2:32.499,,,165.3,10,CarTech Motorsport by Nigrin,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sebastian,GLASER,,,DEU,,,,,,,
