POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
11,31,Classified,19,33:21.288,+18.612,+2.231,9,1:44.027,169.9,Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sebastian,FREYMUTH,,,DEU,FRE,,,,,,
12,15,Classified,19,33:21.733,+19.057,+0.445,9,1:43.995,169.9,Team75 Bernhard,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Janne,STIAK,,,DEU,STI,,,,,,
13,12,Classified,19,33:22.158,+19.482,+0.425,12,1:44.194,169.6,Target,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Senna,VAN SOELEN,,,NLD,SOE,,,,,,
14,88,Classified,19,33:22.997,+20.321,+0.839,17,1:44.300,169.4,Team Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Horst Felix,FELBERMAYR,,,AUT,FEL,,,,,,
15,98,Classified,19,33:33.668,+30.992,+10.671,9,1:44.507,169.1,HP Racing [a-workx],,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jan,SEYFFERT,,,DEU,SEY,,,,,,
16,3,Classified,19,33:38.634,+35.958,+4.966,11,1:44.720,168.8,Allied-Racing,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Nathan,SCHAAP,,,NLD,SCH,,,,,,
17,42,Classified,19,33:42.412,+39.736,+3.778,10,1:45.332,167.8,ID Racing,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Kiano,BLUM,,,AUT,BLU,,,,,,
18,43,Classified,19,33:45.426,+42.750,+3.014,12,1:45.089,168.2,Bonk Motorsport,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Karol,KRET,,,POL,KRE,,,,,,
19,91,Classified,19,33:50.638,+47.962,+5.212,6,1:45.438,167.6,HP Racing [a-workx],Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Gian Luca,TÜCCAROGLU,,,DEU,TUC,,,,,,
20,5,Classified,19,33:50.936,+48.260,+0.298,9,1:45.151,168.1,GP Elite,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sören,SPRENG,,,DEU,SPE,,,,,,
21,54,Classified,19,33:55.345,+52.669,+4.409,15,1:45.919,166.8,CarTech Motorsport,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Michael,ESSMANN,,,DEU,ESS,,,,,,
22,84,Classified,19,33:55.664,+52.988,+0.319,14,1:45.873,166.9,CarTech Motorsport,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ahmad,ALSHEHAB,,,KWT,ALS,,,,,,
23,22,Classified,19,34:05.516,+1:02.840,+9.852,17,1:46.138,166.5,GP Elite,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Samer,SHAHIN,,,AUS,SHA,,,,,,
,60,Not classified,5,8:56.285,,,2,1:45.289,167.8,Allied-Racing,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexander,HARTVIG,,,DNK,HAR,,,,,,
,55,Not classified,1,1:55.294,,,0,,,CarTech Motorsport,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Colin Jamie,BÖNIGHAUSEN,,,DEU,BOE,,,,,,
,25,Disqualified,19,33:03.673,,,15,1:43.769,170.3,Team GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ariel,LEVI,,,ISR,LEV,,,,,,
