POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
11,33,8,4:11.300,+8.713,+0.203,195.2,8,MARTINET BY ALMERAS,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Roland,BERVILLE,,,FRA,,,,,,,
12,22,6,4:11.965,+9.378,+0.665,194.7,8,RACING TECHNOLOGY,992,,,Porsche 992 GT3 Cup,,,,,,,,,,,,Denis,PAPIN,,,FRA,,,,,,,
13,16,8,4:12.592,+10.005,+0.627,194.2,8,911 IMPACT,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Karl,VANDEWOESTYNE,,,FRA,,,,,,,
14,44,8,4:12.697,+10.110,+0.105,194.1,8,RACING TECHNOLOGY,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Yves,PROVINS,,,FRA,,,,,,,
15,58,6,4:12.953,+10.366,+0.256,193.9,8,SPEEDLOVER,992,,,Porsche 992 GT3 Cup,,,,,,,,,,,,Pierre Yves,PAQUE,,,BEL,,,,,,,
16,50,6,4:12.989,+10.402,+0.036,193.9,8,MARTINET BY ALMERAS,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Inés,TAITTINGER,,,FRA,,,,,,,
17,21,7,4:13.241,+10.654,+0.252,193.7,8,BERTO MOTEURS,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,David,SARNY,,,FRA,,,,,,,
18,11,6,4:13.306,+10.719,+0.065,193.7,7,RACING TECHNOLOGY,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Jean-Yves,CHARGE,,,FRA,,,,,,,
19,4,8,4:13.480,+10.893,+0.174,193.5,8,911 IMPACT,R,,,Porsche 991 GT3 R,,,,,,,,,,,,Olivier,RABOT,,,FRA,,,,,,,
20,24,6,4:13.526,+10.939,+0.046,193.5,7,EBM GIGA RACING,R,,,Porsche 991 GT3 R,,,,,,,,,,,,Adrian,D'SILVA,,,MYS,,,,,,,
21,37,7,4:13.688,+11.101,+0.162,193.4,8,PORSCHE LORIENT RACING,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Mathieu,PONTAIS,,,FRA,,,,,,,
22,38,8,4:13.952,+11.365,+0.264,193.2,8,PORSCHE LORIENT RACING,R,,,Porsche 997 GT3 Cup S,,,,,,,,,,,,Ludovic,LOEUL,,,FRA,,,,,,,
23,46,8,4:14.124,+11.537,+0.172,193.0,8,CLRT,992,,,Porsche 992 GT3 Cup,,,,,,,,,,,,Howard,BLANK,,,USA,,,,,,,
24,52,8,4:14.152,+11.565,+0.028,193.0,8,TEAM 52,991-1,,,Porsche 991 GT3 Cup - Phase I,,,,,,,,,,,,Yves,GODARD,,,FRA,,,,,,,
25,2,8,4:14.217,+11.630,+0.065,193.0,8,BOURGOIN - PORSCHE POITIERS,R,,,Porsche 997 GT3 R,,,,,,,,,,,,Jacques,CAUMES,,,FRA,,,,,,,
26,51,7,4:14.516,+11.929,+0.299,192.7,8,VAN BERGHE HUBER RACING,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Evgeny,KIREEV,,,CYP,,,,,,,
27,20,4,4:14.574,+11.987,+0.058,192.7,8,SPEEDLOVER,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,John,DE WILDE,,,BEL,,,,,,,
28,40,5,4:14.903,+12.316,+0.329,192.4,7,TURBOGARAGE,R,,,Porsche 997 GT3 R,,,,,,,,,,,,Matthias,NONN,,,DEU,,,,,,,
29,56,8,4:14.932,+12.345,+0.029,192.4,8,SPEEDLOVER,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Dominique,BASTIEN,,,USA,,,,,,,
30,9,7,4:14.938,+12.351,+0.006,192.4,8,IMSA PERFORMANCE,R,,,Porsche 997 GT3 R,,,,,,,,,,,,Michel,ETTOUATI,,,FRA,,,,,,,
31,54,8,4:15.162,+12.575,+0.224,192.2,8,PARKER RACING,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Justin,AMSTRONG,,,GBR,,,,,,,
32,30,3,4:15.380,+12.793,+0.218,192.1,8,BERTO MOTEURS,991-1,,,Porsche 991 GT3 Cup - Phase I,,,,,,,,,,,,Sébastien,LAJOUX,,,FRA,,,,,,,
33,42,7,4:15.448,+12.861,+0.068,192.0,8,ECKE MOTORSPORT,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Andreas,SCZEPANSKY,,,DEU,,,,,,,
34,36,7,4:15.905,+13.318,+0.457,191.7,7,PORSCHE LORIENT RACING,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Lionel,AMROUCHE,,,FRA,,,,,,,
35,19,8,4:16.272,+13.685,+0.367,191.4,8,911 IMPACT,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Laurent,COCHARD,,,FRA,,,,,,,
36,49,7,4:17.550,+14.963,+1.278,190.5,8,VAN BERGHE HUBER RACING,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Merab,MEKVABISHVILI,,,RUS,,,,,,,
37,18,8,4:19.400,+16.813,+1.850,189.1,8,TEAM CHOTARD,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Roland,CHOTARD,,,FRA,,,,,,,
38,45,5,4:21.188,+18.601,+1.788,187.8,7,CLRT,992,,,Porsche 992 GT3 Cup,,,,,,,,,,,,Marc,CATTANEO,,,FRA,,,,,,,
39,28,5,4:21.928,+19.341,+0.740,187.3,7,CLRT,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Alain,ROUTHIAU,,,FRA,,,,,,,
40,26,6,4:22.411,+19.824,+0.483,186.9,8,BOURGOIN - PORSCHE POITIERS,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Yoan,FORGET,,,FRA,,,,,,,
41,10,6,4:22.820,+20.233,+0.409,186.6,8,911 IMPACT,991-1,,,Porsche 991 GT3 Cup - Phase I,,,,,,,,,,,,Mickael,DE COCK,,,BEL,,,,,,,
42,25,5,4:23.615,+21.028,+0.795,186.1,8,911 IMPACT,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Laurent,NUSS,,,FRA,,,,,,,
43,43,6,4:23.676,+21.089,+0.061,186.0,7,ECKE MOTORSPORT,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Günther,SCHINDLER,,,DEU,,,,,,,
44,47,3,4:25.545,+22.958,+1.869,184.7,5,CLRT,992,,,Porsche 992 GT3 Cup,,,,,,,,,,,,Fabrice,NOTARI,,,MCO,,,,,,,
45,17,2,4:26.520,+23.933,+0.975,184.1,7,BERTO MOTEURS,997,,,Porsche 997 GT3 Cup,,,,,,,,,,,,Jean-Marc,LESAGE,,,FRA,,,,,,,
46,41,6,4:30.443,+27.856,+3.923,181.4,7,TURBOGARAGE,997,,,Porsche 997 GT3 Cup,,,,,,,,,,,,Heiner,IMMIG,,,DEU,,,,,,,
47,12,6,4:30.814,+28.227,+0.371,181.1,7,RACING TECHNOLOGY,991-1,,,Porsche 991 GT3 Cup - Phase I,,,,,,,,,,,,Bruce,BELLOEIL,,,FRA,,,,,,,
48,6,3,4:30.835,+28.248,+0.021,181.1,7,BERTO MOTEURS,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Daniel,LAMOULIE,,,FRA,,,,,,,
49,15,7,4:30.959,+28.372,+0.124,181.0,7,911 IMPACT,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Hugues,VANDEWOESTYNE,,,FRA,,,,,,,
50,3,7,4:34.538,+31.951,+3.579,178.7,7,BOURGOIN - PORSCHE POITIERS,991-1,,,Porsche 991 GT3 Cup - Phase I,,,,,,,,,,,,Pascal,DELAHAYE,,,FRA,,,,,,,
51,39,7,4:36.232,+33.645,+1.694,177.6,7,JMP TEAM,991-1,,,Porsche 991 GT3 Cup - Phase I,,,,,,,,,,,,Vincent,MARTIN,,,FRA,,,,,,,
52,61,7,4:36.924,+34.337,+0.692,177.1,7,RUTRONIK RACING,R,,,Porsche 991 GT3 R,,,,,,,,,,,,Michael,DOPPELMAYR,,,CHE,,,,,,,
53,59,6,4:42.669,+40.082,+5.745,173.5,6,MARTINET BY ALMERAS,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Pierre,MARTINET,,,FRA,,,,,,,
54,29,3,4:53.993,+51.406,+11.324,166.9,6,TFT RACING,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Patrick,CHARLAIX,,,FRA,,,,,,,
55,27,0,,,,,4,NOURRY EXPERIENCE,R,,,Porsche 997 GT3 R,,,,,,,,,,,,Michel,NOURRY,,,FRA,,,,,,,
56,60,0,,,,,1,VAN BERGHE HUBER RACING,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Lorenz,STEGMANN,,,DEU,,,,,,,
