POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
37,49,7,4:15.996,+14.768,+0.121,191.6,9,VAN BERGHE HUBER RACING,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Merab,MEKVABISHVILI,,,RUS,,,,,,,
38,25,3,4:18.659,+17.431,+2.663,189.6,8,911 IMPACT,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Laurent,NUSS,,,FRA,,,,,,,
39,17,3,4:19.173,+17.945,+0.514,189.3,8,BERTO MOTEURS,997,,,Porsche 997 GT3 Cup,,,,,,,,,,,,Jean-Marc,LESAGE,,,FRA,,,,,,,
40,10,7,4:19.319,+18.091,+0.146,189.2,9,911 IMPACT,991-1,,,Porsche 991 GT3 Cup - Phase I,,,,,,,,,,,,Mickael,DE COCK,,,BEL,,,,,,,
41,28,5,4:20.016,+18.788,+0.697,188.7,9,CLRT,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Alain,ROUTHIAU,,,FRA,,,,,,,
42,43,6,4:20.193,+18.965,+0.177,188.5,9,ECKE MOTORSPORT,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Günther,SCHINDLER,,,DEU,,,,,,,
43,18,6,4:20.306,+19.078,+0.113,188.4,9,TEAM CHOTARD,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Roland,CHOTARD,,,FRA,,,,,,,
44,47,7,4:21.344,+20.116,+1.038,187.7,9,CLRT,992,,,Porsche 992 GT3 Cup,,,,,,,,,,,,Fabrice,NOTARI,,,MCO,,,,,,,
45,26,6,4:22.614,+21.386,+1.270,186.8,9,BOURGOIN - PORSCHE POITIERS,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Yoan,FORGET,,,FRA,,,,,,,
46,27,3,4:23.832,+22.604,+1.218,185.9,6,NOURRY EXPERIENCE,R,,,Porsche 997 GT3 R,,,,,,,,,,,,Michel,NOURRY,,,FRA,,,,,,,
47,41,2,4:25.964,+24.736,+2.132,184.4,8,TURBOGARAGE,997,,,Porsche 997 GT3 Cup,,,,,,,,,,,,Heiner,IMMIG,,,DEU,,,,,,,
48,61,3,4:26.236,+25.008,+0.272,184.2,8,RUTRONIK RACING,R,,,Porsche 991 GT3 R,,,,,,,,,,,,Michael,DOPPELMAYR,,,CHE,,,,,,,
49,12,3,4:26.677,+25.449,+0.441,183.9,8,RACING TECHNOLOGY,991-1,,,Porsche 991 GT3 Cup - Phase I,,,,,,,,,,,,Bruce,BELLOEIL,,,FRA,,,,,,,
50,6,3,4:27.559,+26.331,+0.882,183.3,8,BERTO MOTEURS,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Daniel,LAMOULIE,,,FRA,,,,,,,
51,15,6,4:27.663,+26.435,+0.104,183.3,8,911 IMPACT,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Hugues,VANDEWOESTYNE,,,FRA,,,,,,,
52,39,3,4:31.615,+30.387,+3.952,180.6,9,JMP TEAM,991-1,,,Porsche 991 GT3 Cup - Phase I,,,,,,,,,,,,Vincent,MARTIN,,,FRA,,,,,,,
53,3,2,4:37.880,+36.652,+6.265,176.5,8,BOURGOIN - PORSCHE POITIERS,991-1,,,Porsche 991 GT3 Cup - Phase I,,,,,,,,,,,,Pascal,DELAHAYE,,,FRA,,,,,,,
54,29,3,4:38.640,+37.412,+0.760,176.0,8,TFT RACING,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Patrick,CHARLAIX,,,FRA,,,,,,,
,59,0,,,,,0,MARTINET BY ALMERAS,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Pierre,MARTINET,,,FRA,,,,,,,
,60,0,,,,,0,VAN BERGHE HUBER RACING,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Lorenz,STEGMANN,,,DEU,,,,,,,
