POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
11,14,4,4:16.053,+7.888,+0.669,191.6,7,IMSA PERFORMANCE,R,,,Porsche 991 GT3 R,,,,,,,,,,,,Arnaud,PIERRE,,,FRA,,,,,,,
12,40,5,4:16.475,+8.310,+0.422,191.3,6,TURBOGARAGE,R,,,Porsche 997 GT3 R,,,,,,,,,,,,Matthias,NONN,,,DEU,,,,,,,
13,22,5,4:16.721,+8.556,+0.246,191.1,7,RACING TECHNOLOGY,992,,,Porsche 992 GT3 Cup,,,,,,,,,,,,Denis,PAPIN,,,FRA,,,,,,,
14,58,6,4:17.315,+9.150,+0.594,190.6,7,SPEEDLOVER,992,,,Porsche 992 GT3 Cup,,,,,,,,,,,,Pierre Yves,PAQUE,,,BEL,,,,,,,
15,50,8,4:17.723,+9.558,+0.408,190.3,8,MARTINET BY ALMERAS,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Inés,TAITTINGER,,,FRA,,,,,,,
16,20,4,4:18.797,+10.632,+1.074,189.5,7,SPEEDLOVER,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,John,DE WILDE,,,BEL,,,,,,,
17,51,6,4:19.485,+11.320,+0.688,189.0,7,VAN BERGHE HUBER RACING,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Evgeny,KIREEV,,,CYP,,,,,,,
18,44,5,4:19.649,+11.484,+0.164,188.9,7,RACING TECHNOLOGY,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Yves,PROVINS,,,FRA,,,,,,,
19,57,6,4:19.979,+11.814,+0.330,188.7,6,SPEEDLOVER,992,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Wim,MEULDERS,,,BEL,,,,,,,
20,11,5,4:20.346,+12.181,+0.367,188.4,6,RACING TECHNOLOGY,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Jean-Yves,CHARGE,,,FRA,,,,,,,
21,46,7,4:20.665,+12.500,+0.319,188.2,7,CLRT,992,,,Porsche 992 GT3 Cup,,,,,,,,,,,,Howard,BLANK,,,USA,,,,,,,
22,9,5,4:20.750,+12.585,+0.085,188.1,7,IMSA PERFORMANCE,R,,,Porsche 997 GT3 R,,,,,,,,,,,,Michel,ETTOUATI,,,FRA,,,,,,,
23,4,6,4:20.795,+12.630,+0.045,188.1,7,911 IMPACT,R,,,Porsche 991 GT3 R,,,,,,,,,,,,Olivier,RABOT,,,FRA,,,,,,,
24,16,7,4:20.838,+12.673,+0.043,188.1,7,911 IMPACT,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Karl,VANDEWOESTYNE,,,FRA,,,,,,,
25,56,7,4:20.864,+12.699,+0.026,188.0,7,SPEEDLOVER,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Dominique,BASTIEN,,,USA,,,,,,,
26,38,5,4:21.049,+12.884,+0.185,187.9,7,PORSCHE LORIENT RACING,R,,,Porsche 997 GT3 Cup S,,,,,,,,,,,,Ludovic,LOEUL,,,FRA,,,,,,,
27,21,4,4:22.262,+14.097,+1.213,187.0,7,BERTO MOTEURS,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,David,SARNY,,,FRA,,,,,,,
28,30,3,4:22.367,+14.202,+0.105,187.0,7,BERTO MOTEURS,991-1,,,Porsche 991 GT3 Cup - Phase I,,,,,,,,,,,,Sébastien,LAJOUX,,,FRA,,,,,,,
29,52,6,4:22.993,+14.828,+0.626,186.5,7,TEAM 52,991-1,,,Porsche 991 GT3 Cup - Phase I,,,,,,,,,,,,Yves,GODARD,,,FRA,,,,,,,
30,36,6,4:23.542,+15.377,+0.549,186.1,7,PORSCHE LORIENT RACING,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Lionel,AMROUCHE,,,FRA,,,,,,,
31,37,3,4:23.624,+15.459,+0.082,186.1,7,PORSCHE LORIENT RACING,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Mathieu,PONTAIS,,,FRA,,,,,,,
32,54,6,4:23.667,+15.502,+0.043,186.0,7,PARKER RACING,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Justin,AMSTRONG,,,GBR,,,,,,,
33,42,5,4:24.607,+16.442,+0.940,185.4,7,ECKE MOTORSPORT,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Andreas,SCZEPANSKY,,,DEU,,,,,,,
34,19,6,4:26.308,+18.143,+1.701,184.2,7,911 IMPACT,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Laurent,COCHARD,,,FRA,,,,,,,
35,17,6,4:26.339,+18.174,+0.031,184.2,8,BERTO MOTEURS,997,,,Porsche 997 GT3 Cup,,,,,,,,,,,,Jean-Marc,LESAGE,,,FRA,,,,,,,
36,24,3,4:26.589,+18.424,+0.250,184.0,7,EBM GIGA RACING,R,,,Porsche 991 GT3 R,,,,,,,,,,,,Adrian,D'SILVA,,,MYS,,,,,,,
37,43,7,4:26.773,+18.608,+0.184,183.9,9,ECKE MOTORSPORT,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Günther,SCHINDLER,,,DEU,,,,,,,
38,10,6,4:27.722,+19.557,+0.949,183.2,7,911 IMPACT,991-2,,,Porsche 991 GT3 Cup - Phase I,,,,,,,,,,,,Mickael,DE COCK,,,BEL,,,,,,,
39,49,5,4:28.065,+19.900,+0.343,183.0,7,VAN BERGHE HUBER RACING,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Merab,MEKVABISHVILI,,,RUS,,,,,,,
40,2,6,4:28.311,+20.146,+0.246,182.8,7,BOURGOIN - PORSCHE POITIERS,R,,,Porsche 997 GT3 R,,,,,,,,,,,,Jacques,CAUMES,,,FRA,,,,,,,
41,18,6,4:29.684,+21.519,+1.373,181.9,7,TEAM CHOTARD,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Roland,CHOTARD,,,FRA,,,,,,,
42,45,6,4:30.911,+22.746,+1.227,181.1,6,CLRT,992,,,Porsche 992 GT3 Cup,,,,,,,,,,,,Marc,CATTANEO,,,FRA,,,,,,,
43,47,5,4:31.739,+23.574,+0.828,180.5,7,CLRT,992,,,Porsche 992 GT3 Cup,,,,,,,,,,,,Fabrice,NOTARIE,,,MCO,,,,,,,
44,28,6,4:33.103,+24.938,+1.364,179.6,8,CLRT,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Alain,ROUTHIAU,,,FRA,,,,,,,
45,27,3,4:33.499,+25.334,+0.396,179.4,6,NOURRY EXPERIENCE,R,,,Porsche 997 GT3 R,,,,,,,,,,,,Michel,NOURRY,,,FRA,,,,,,,
46,6,7,4:35.048,+26.883,+1.549,178.3,7,BERTO MOTEURS,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Daniel,LAMOULIE,,,FRA,,,,,,,
47,25,5,4:35.184,+27.019,+0.136,178.3,6,911 IMPACT,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Laurent,NUSS,,,FRA,,,,,,,
48,26,3,4:42.187,+34.022,+7.003,173.8,6,BOURGOIN - PORSCHE POITIERS,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Yoan,FORGET,,,FRA,,,,,,,
49,39,5,4:45.192,+37.027,+3.005,172.0,6,JMP TEAM,991-1,,,Porsche 991 GT3 Cup - Phase I,,,,,,,,,,,,Vincent,MARTIN,,,FRA,,,,,,,
50,15,3,4:45.895,+37.730,+0.703,171.6,6,911 IMPACT,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Hugues,VANDEWOESTYNE,,,FRA,,,,,,,
51,59,5,4:46.487,+38.322,+0.592,171.2,6,MARTINET BY ALMERAS,991-2,,,Porsche 992 GT3 Cup,,,,,,,,,,,,Pierre,MARTINET,,,FRA,,,,,,,
52,3,6,4:46.539,+38.374,+0.052,171.2,7,BOURGOIN - PORSCHE POITIERS,991-1,,,Porsche 991 GT3 Cup - Phase I,,,,,,,,,,,,Pascal,DELAHAYE,,,FRA,,,,,,,
53,29,5,4:53.715,+45.550,+7.176,167.0,6,TFT RACING,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Patrick,CHARLAIX,,,FRA,,,,,,,
54,12,5,4:55.411,+47.246,+1.696,166.1,6,RACING TECHNOLOGY,991-1,,,Porsche 991 GT3 Cup - Phase I,,,,,,,,,,,,Bruce,BELLOEIL,,,FRA,,,,,,,
55,41,3,4:56.644,+48.479,+1.233,165.4,6,TURBOGARAGE,997,,,Porsche 997 GT3 Cup,,,,,,,,,,,,Heiner,IMMIG,,,DEU,,,,,,,
56,61,6,4:58.989,+50.824,+2.345,164.1,7,RUTRONIK RACING,R,,,Porsche 991 GT3 R,,,,,,,,,,,,Michael,DOPPELMAYR,,,CHE,,,,,,,
