POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
34,10,Classified,7,35:25.810,+34.750,+1.112,3,4:19.863,188.8,911 IMPACT,991-1,,,Porsche 991 GT3 Cup - Phase I,,,,,,,,,,,,Mickael,DE COCK,,,BEL,,,,,,,
35,2,Classified,7,35:27.149,+36.089,+1.339,3,4:18.541,189.7,BOURGOIN - PORSCHE POITIERS,R,,,Porsche 997 GT3 R,,,,,,,,,,,,Jacques,CAUMES,,,FRA,,,,,,,
36,28,Classified,7,35:28.397,+37.337,+1.248,4,4:21.292,187.7,CLRT,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Alain,ROUTHIAU,,,FRA,,,,,,,
37,26,Classified,7,35:28.997,+37.937,+0.600,3,4:25.324,184.9,BOURGOIN - PORSCHE POITIERS,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Yoan,FORGET,,,FRA,,,,,,,
38,27,Classified,7,35:30.529,+39.469,+1.532,4,4:24.300,185.6,NOURRY EXPERIENCE,R,,,Porsche 997 GT3 R,,,,,,,,,,,,Michel,NOURRY,,,FRA,,,,,,,
39,47,Classified,7,35:32.146,+41.086,+1.617,3,4:23.014,186.5,CLRT,992,,,Porsche 992 GT3 Cup,,,,,,,,,,,,Fabrice,NOTARI,,,MCO,,,,,,,
40,18,Classified,7,35:32.506,+41.446,+0.360,4,4:21.089,187.9,TEAM CHOTARD,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Roland,CHOTARD,,,FRA,,,,,,,
41,43,Classified,7,35:33.264,+42.204,+0.758,3,4:24.565,185.4,ECKE MOTORSPORT,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Günther,SCHINDLER,,,DEU,,,,,,,
42,6,Classified,7,35:33.705,+42.645,+0.441,4,4:24.326,185.6,BERTO MOTEURS,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Daniel,LAMOULIE,,,FRA,,,,,,,
43,17,Classified,7,35:34.165,+43.105,+0.460,4,4:25.422,184.8,BERTO MOTEURS,997,,,Porsche 997 GT3 Cup,,,,,,,,,,,,Jean-Marc,LESAGE,,,FRA,,,,,,,
44,9,Classified,7,35:35.145,+44.085,+0.980,2,4:17.217,190.7,IMSA PERFORMANCE,R,,,Porsche 997 GT3 R,,,,,,,,,,,,Michel,ETTOUATI,,,FRA,,,,,,,
45,41,Classified,7,35:35.296,+44.236,+0.151,4,4:29.313,182.1,TURBOGARAGE,997,,,Porsche 997 GT3 Cup,,,,,,,,,,,,Heiner,IMMIG,,,DEU,,,,,,,
46,61,Classified,7,39:03.418,+4:12.358,+3:28.122,3,4:28.898,182.4,RUTRONIK RACING,R,,,Porsche 991 GT3 R,,,,,,,,,,,,Michael,DOPPELMAYR,,,CHE,,,,,,,
47,15,Classified,7,39:03.792,+4:12.732,+0.374,3,4:29.611,181.9,911 IMPACT,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Hugues,VANDEWOESTYNE,,,FRA,,,,,,,
48,3,Classified,7,43:28.842,+8:37.782,+4:25.050,3,4:33.915,179.1,BOURGOIN - PORSCHE POITIERS,991-1,,,Porsche 991 GT3 Cup - Phase I,,,,,,,,,,,,Pascal,DELAHAYE,,,FRA,,,,,,,
49,39,Classified,7,43:29.220,+8:38.160,+0.378,3,4:33.344,179.5,JMP TEAM,991-1,,,Porsche 991 GT3 Cup - Phase I,,,,,,,,,,,,Vincent,MARTIN,,,FRA,,,,,,,
50,12,Classified,7,43:29.894,+8:38.834,+0.674,4,4:30.516,181.3,RACING TECHNOLOGY,991-1,,,Porsche 991 GT3 Cup - Phase I,,,,,,,,,,,,Bruce,BELLOEIL,,,FRA,,,,,,,
51,29,Classified,7,43:31.065,+8:40.005,+1.171,3,4:39.695,175.4,TFT RACING,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Patrick,CHARLAIX,,,FRA,,,,,,,
52,59,Classified,7,43:31.851,+8:40.791,+0.786,3,4:42.466,173.7,MARTINET BY ALMERAS,991-2,,,Porsche 991 GT3 Cup - Phase II,,,,,,,,,,,,Pierre,MARTINET,,,FRA,,,,,,,
53,58,Classified,6,34:53.047,1 Lap,1 Lap,2,4:12.866,194.0,SPEEDLOVER,992,,,Porsche 992 GT3 Cup,,,,,,,,,,,,Pierre Yves,PAQUE,,,BEL,,,,,,,
54,57,Classified,3,12:52.196,4 Laps,3 Laps,3,4:13.865,193.2,SPEEDLOVER,992,,,Porsche 992 GT3 Cup,,,,,,,,,,,,Wim,MEULDERS,,,BEL,,,,,,,
55,35,Classified,0,,7 Laps,3 Laps,0,,,CLRT,992,,,Porsche 992 GT3 Cup,,,,,,,,,,,,Tugdual,RABREAU,,,FRA,,,,,,,
