POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
14,55,5,1:43.529,+0.853,+0.031,170.7,6,Team Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Colin,BÖNIGHAUSEN,,,GER,,,,,,,
15,32,4,1:43.611,+0.935,+0.082,170.6,6,Target Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sebastian,FREYMUTH,,,GER,,,,,,,
16,21,5,1:43.616,+0.940,+0.005,170.6,6,Proton Huber Competition,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sacha,NORDEN,,,NED,,,,,,,
17,95,5,1:43.784,+1.108,+0.168,170.3,6,Team Proton Huber Competition,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Joseph,WARHURST,,,GBR,,,,,,,
18,42,5,1:43.816,+1.140,+0.032,170.2,5,ID Racing,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Kiano,BLUM,,,AUT,,,,,,,
19,98,4,1:43.867,+1.191,+0.051,170.1,6,Target Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jan,SEYFFERT,,,GER,,,,,,,
20,36,5,1:44.005,+1.329,+0.138,169.9,6,Wimmer Werk Motorsport,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Raphael,RENNHOFER,,,AUT,,,,,,,
21,91,4,1:44.115,+1.439,+0.110,169.7,6,a-workx by Porsche Paderborn,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Gian,TÜCCAROGLU,,,GER,,,,,,,
22,4,5,1:44.206,+1.530,+0.091,169.6,6,GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jonas,GREIF,,,GER,,,,,,,
23,15,3,1:44.241,+1.565,+0.035,169.5,6,Team75 Bernhard,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Daniel,GREGOR,,,GER,,,,,,,
24,33,5,1:44.263,+1.587,+0.022,169.5,6,Bonk Motorsport,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Michael,SCHREY,,,GER,,,,,,,
25,84,5,1:44.670,+1.994,+0.407,168.8,5,a-workx by Porsche Paderborn,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ahmad,ALSHEHAB,,,KUW,,,,,,,
26,54,5,1:44.735,+2.059,+0.065,168.7,5,Team75 Bernhard,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Michael,ESSMANN,,,GER,,,,,,,
27,5,4,1:44.739,+2.063,+0.004,168.7,6,GP Elite,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sören,SPRENG,,,GER,,,,,,,
28,31,4,1:44.739,+2.063,+0.000,168.7,7,GP Elite,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Samer,SHAHIN,,,AUS,,,,,,,
29,76,6,1:45.275,+2.599,+0.536,167.9,6,Proton Huber Competition,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Wilmer,WALLENSTAM,,,SWE,,,,,,,
30,44,5,1:45.508,+2.832,+0.233,167.5,6,ID Racing,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Emely,DE HEUS,,,NLD,,,,,,,
31,69,6,1:46.727,+4.051,+1.219,165.6,6,a-workx by Porsche Paderborn,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ahmed,ALKHOORI,,,UAE,,,,,,,
,88,3,1:52.047,,,157.7,5,Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Daniel,ROS,,,SWE,,,,,,,
