POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
15,98,Classified,17,32:25.934,+7.011,+0.214,11,1:44.787,168.7,Target Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jan,SEYFFERT,,,GER,,,,,,,
16,27,Classified,17,32:26.223,+7.300,+0.289,11,1:44.894,168.5,Target,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Matheus,FERREIRA,,,BRA,,,,,,,
17,32,Classified,17,32:26.729,+7.806,+0.506,10,1:44.837,168.6,Target Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sebastian,FREYMUTH,,,GER,,,,,,,
18,15,Classified,17,32:27.057,+8.134,+0.328,8,1:44.978,168.3,Team75 Bernhard,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Daniel,GREGOR,,,GER,,,,,,,
19,95,Classified,17,32:27.369,+8.446,+0.312,12,1:45.097,168.2,Team Proton Huber Competition,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Joseph,WARHURST,,,GBR,,,,,,,
20,36,Classified,17,32:27.725,+8.802,+0.356,9,1:44.693,168.8,Wimmer Werk Motorsport,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Raphael,RENNHOFER,,,AUT,,,,,,,
21,54,Classified,17,32:29.032,+10.109,+1.307,12,1:45.709,167.2,Team75 Bernhard,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Michael,ESSMANN,,,GER,,,,,,,
22,4,Classified,17,32:29.856,+10.933,+0.824,12,1:45.948,166.8,GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jonas,GREIF,,,GER,,,,,,,
23,84,Classified,17,32:30.698,+11.775,+0.842,13,1:46.417,166.1,a-workx by Porsche Paderborn,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ahmad,ALSHEHAB,,,KUW,,,,,,,
24,33,Classified,17,32:32.326,+13.403,+1.628,9,1:46.424,166.1,Bonk Motorsport,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Michael,SCHREY,,,GER,,,,,,,
25,69,Classified,17,32:33.627,+14.704,+1.301,7,1:47.792,163.9,a-workx by Porsche Paderborn,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ahmed,ALKHOORI,,,UAE,,,,,,,
26,31,Classified,17,32:34.167,+15.244,+0.540,9,1:46.812,165.5,GP Elite,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Samer,SHAHIN,,,AUS,,,,,,,
27,91,Classified,13,23:57.993,4 Laps,4 Laps,9,1:45.696,167.2,a-workx by Porsche Paderborn,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Gian,TÜCCAROGLU,,,GER,,,,,,,
,76,Not classified,11,20:35.377,,,9,1:46.300,166.3,Proton Huber Competition,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Wilmer,WALLENSTAM,,,SWE,,,,,,,
,5,Not classified,5,11:12.209,,,2,2:16.340,129.6,GP Elite,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sören,SPRENG,,,GER,,,,,,,
,42,Not classified,1,1:52.771,,,0,,,ID Racing,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Kiano,BLUM,,,AUT,,,,,,,
,88,Not classified,1,1:53.044,,,0,,,Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Daniel,ROS,,,SWE,,,,,,,
,44,Disqualified,17,32:31.406,,,9,1:45.986,166.7,ID Racing,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Emely,DE HEUS,,,NLD,,,,,,,
