POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
19,74,8,4:07.032,+5.971,+0.226,198.6,10,ABM,Pro,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Victor,BLUGEON,,,FRA,,,,,,,
20,27,7,4:07.095,+6.034,+0.063,198.5,10,ABM,Pro/R,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marlon,HERNANDEZ,,,FRA,,,,,,,
21,132,7,4:07.375,+6.314,+0.280,198.3,10,WCR Pampas Racing,Pro,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Robin,KNUTSSON,,,SWE,,,,,,,
22,56,7,4:07.603,+6.542,+0.228,198.1,10,Porsche Lorient Racing,Pro-Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Frédéric,ANCEL,,,FRA,,,,,,,
23,53,7,4:07.616,+6.555,+0.013,198.1,9,Martinet by Alméras,Pro,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Arthur,MATHIEU,,,FRA,,,,,,,
24,191,7,4:07.745,+6.684,+0.129,198.0,9,Kjellin Motorsports,Pro-Am,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Oscar,LÖFQUIST,,,SWE,,,,,,,
25,59,6,4:07.787,+6.726,+0.042,198.0,9,IMSA LS Group Performance,Pro-Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Maxence,MAURICE,,,FRA,,,,,,,
26,77,6,4:07.894,+6.833,+0.107,197.9,10,Racing Technology,Pro,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jérémy,SARHY,,,FRA,,,,,,,
27,38,7,4:08.220,+7.159,+0.326,197.6,10,ABM,Pro-Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sébastien,DUSSOLLIET,,,FRA,,,,,,,
28,7,8,4:08.327,+7.266,+0.107,197.5,10,Racing Technology,Pro-Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jérôme,BOULLERY,,,FRA,,,,,,,
29,73,8,4:08.367,+7.306,+0.040,197.5,10,ABM,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sébastien,POISSON,,,FRA,,,,,,,
30,923,8,4:08.421,+7.360,+0.054,197.5,10,Racing Technology,Pro,PCCB,,Porsche 911 GT3 Cup,,,,,,,,,,,,Miguel,PALUDO,,,BRA,,,,,,,
31,2,7,4:08.439,+7.378,+0.018,197.4,10,HERRERO Racing,Pro-Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marc,GUILLOT,,,FRA,,,,,,,
32,918,6,4:08.733,+7.672,+0.294,197.2,9,IMSA LS Group Performance,Pro-Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexander,SCHWARZER,,,ESP,,,,,,,
33,12,7,4:09.007,+7.946,+0.274,197.0,8,Porsche Lorient Racing,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ludovic,LOEUL,,,FRA,,,,,,,
34,911,7,4:09.156,+8.095,+0.149,196.9,10,Martinet by Alméras,Pro-Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Christophe,LAPIERRE,,,FRA,,,,,,,
35,89,6,4:09.309,+8.248,+0.153,196.8,10,Tsunami RT,Pro-Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Bashar,MARDINI,,,CAN,,,,,,,
36,148,7,4:09.778,+8.717,+0.469,196.4,10,Micke Kågered Racing,Pro-Am,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Mikael,KARLSSON,,,SWE,,,,,,,
37,121,6,4:10.273,+9.212,+0.495,196.0,10,Race Team Gelleråsen - By AFR,Pro-Am,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Kjelle,LEJONKRANS,,,SWE,,,,,,,
38,114,3,4:10.382,+9.321,+0.109,195.9,10,Fragus Motorsport,Pro,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Daniel,ROOS,,,SWE,,,,,,,
39,919,6,4:11.104,+10.043,+0.722,195.4,9,Racing Technology,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Denis,PAPIN,,,FRA,,,,,,,
40,912,7,4:11.216,+10.155,+0.112,195.3,10,Forestier Racing CLRT,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jean-Philippe,GAMBARO,,,FRA,,,,,,,
41,24,7,4:12.031,+10.970,+0.815,194.6,8,TFT Racing,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexandre,LEROY,,,BEL,,,,,,,
42,917,7,4:12.338,+11.277,+0.307,194.4,10,TFT Racing,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,David,SARNY,,,FRA,,,,,,,
43,122,8,4:12.341,+11.280,+0.003,194.4,10,Micke Kågered Racing,Pro-Am,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Albin,WÄRNELÖV,,,SWE,,,,,,,
44,109,7,4:13.472,+12.411,+1.131,193.5,10,Mtech Competition,Pro-Am,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Thomas,KARLSSON,,,SWE,,,,,,,
45,928,5,4:14.514,+13.453,+1.042,192.7,10,MRS GT-Racing,Am,PCCNA,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexandr,ARTEMYEV,,,KAZ,,,,,,,
46,66,7,4:14.824,+13.763,+0.310,192.5,10,Team Clairet Sport,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Gilles,COLOMBANI,,,FRA,,,,,,,
47,916,7,4:15.307,+14.246,+0.483,192.1,10,TFT Racing,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Laurent,COCHARD,,,FRA,,,,,,,
48,142,6,4:16.537,+15.476,+1.230,191.2,9,WCR Pampas Racing,Pro-Am,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Christoffer,BERGSTRÖM,,,SWE,,,,,,,
49,915,6,4:17.715,+16.654,+1.178,190.3,9,Pierre Martinet by Alméras,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Rodney,JANE,,,AUS,,,,,,,
50,49,7,4:17.998,+16.937,+0.283,190.1,10,ABM,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Karim,AJLANI,,,CHE,,,,,,,
51,913,7,4:19.322,+18.261,+1.324,189.2,9,Forestier Racing CLRT,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Fabrice,NOTARI,,,FRA,,,,,,,
52,925,7,4:19.387,+18.326,+0.065,189.1,9,Dinamic Motorsport,Am,PCCI,,Porsche 911 GT3 Cup,,,,,,,,,,,,Axel,SARTINGEN,,,DEU,,,,,,,
53,8,6,4:19.531,+18.470,+0.144,189.0,10,Racing Technology,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Christian,JAQUILLARD,,,CHE,,,,,,,
54,929,6,4:19.887,+18.826,+0.356,188.7,9,MRS GT-Racing,Am,PCCNA,,Porsche 911 GT3 Cup,,,,,,,,,,,,Nikolai,GADETSKII,,,KGZ,,,,,,,
55,21,6,4:21.437,+20.376,+1.550,187.6,9,Martinet by Alméras,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marc,CINI,,,AUS,,,,,,,
56,78,6,4:22.083,+21.022,+0.646,187.2,9,SpeedLover,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Dominique,BASTIEN,,,USA,,,,,,,
57,926,5,4:25.859,+24.798,+3.776,184.5,9,GDL 67 Motorsport,Am,PCCI,,Porsche 911 GT3 Cup,,,,,,,,,,,,Roberto,FECCHIO,,,ITA,,,,,,,
58,182,5,4:26.018,+24.957,+0.159,184.4,9,Porsche Experience Racing,Pro-Am,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Aksel,LUND SVINDAL,,,NOR,,,,,,,
59,927,6,4:38.473,+37.412,+12.455,176.2,8,GDL 67 Motorsport,Am,PCCI,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jim,MICHAELIAN,,,USA,,,,,,,
60,20,7,4:39.378,+38.317,+0.905,175.6,9,F4 Events Motorsport,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Mathieu,CASALONGA,,,FRA,,,,,,,
61,922,6,4:47.141,+46.080,+7.763,170.8,7,Pierre Martinet by Alméras,Am,PCCA,,Porsche 911 GT3 Cup,,,,,,,,,,,,Adrian Henry,D SILVA,,,MYS,,,,,,,
62,921,7,4:53.018,+51.957,+5.877,167.4,8,Pierre Martinet by Alméras,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Julien,FEBREAU,,,FRA,,,,,,,
63,930,0,,,,,1,SpeedLover,Pro-Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,John,DE WILDE,,,BEL,,,,,,,
