POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
34,117,6,4:06.280,+6.427,+0.039,199.2,10,M3G Motorsport,Pro,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Gustav,BERGSTRÖM,,,SWE,,,,,,,
35,911,8,4:06.285,+6.432,+0.005,199.2,10,Martinet by Alméras,Pro-Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Christophe,LAPIERRE,,,FRA,,,,,,,
36,930,8,4:06.627,+6.774,+0.342,198.9,10,SpeedLover,Pro-Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,John,DE WILDE,,,BEL,,,,,,,
37,921,8,4:07.319,+7.466,+0.692,198.3,10,Pierre Martinet by Alméras,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Julien,FEBREAU,,,FRA,,,,,,,
38,59,8,4:07.564,+7.711,+0.245,198.1,10,IMSA LS Group Performance,Pro-Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Maxence,MAURICE,,,FRA,,,,,,,
39,912,6,4:08.391,+8.538,+0.827,197.5,8,Forestier Racing CLRT,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jean-Philippe,GAMBARO,,,FRA,,,,,,,
40,121,9,4:08.715,+8.862,+0.324,197.2,10,Race Team Gelleråsen - By AFR,Pro-Am,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Kjelle,LEJONKRANS,,,SWE,,,,,,,
41,122,8,4:09.244,+9.391,+0.529,196.8,10,Micke Kågered Racing,Pro-Am,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Albin,WÄRNELÖV,,,SWE,,,,,,,
42,142,7,4:09.570,+9.717,+0.326,196.6,9,WCR Pampas Racing,Pro-Am,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Christoffer,BERGSTRÖM,,,SWE,,,,,,,
43,915,8,4:09.925,+10.072,+0.355,196.3,10,Pierre Martinet by Alméras,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Rodney,JANE,,,AUS,,,,,,,
44,919,8,4:09.930,+10.077,+0.005,196.3,10,Racing Technology,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Denis,PAPIN,,,FRA,,,,,,,
45,109,5,4:10.240,+10.387,+0.310,196.0,10,Mtech Competition,Pro-Am,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Thomas,KARLSSON,,,SWE,,,,,,,
46,49,8,4:10.379,+10.526,+0.139,195.9,10,ABM,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Karim,AJLANI,,,CHE,,,,,,,
47,916,8,4:10.803,+10.950,+0.424,195.6,10,TFT Racing,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Laurent,COCHARD,,,FRA,,,,,,,
48,928,5,4:11.052,+11.199,+0.249,195.4,10,MRS GT-Racing,Am,PCCNA,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexandr,ARTEMYEV,,,KAZ,,,,,,,
49,917,8,4:11.182,+11.329,+0.130,195.3,10,TFT Racing,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,David,SARNY,,,FRA,,,,,,,
50,66,6,4:11.647,+11.794,+0.465,194.9,10,Team Clairet Sport,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Gilles,COLOMBANI,,,FRA,,,,,,,
51,131,5,4:12.629,+12.776,+0.982,194.2,9,M3G Motorsport,Pro,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Hampus,ERICSSON,,,SWE,,,,,,,
52,925,7,4:12.764,+12.911,+0.135,194.1,10,Dinamic Motorsport,Am,PCCI,,Porsche 911 GT3 Cup,,,,,,,,,,,,Axel,SARTINGEN,,,DEU,,,,,,,
53,913,6,4:12.796,+12.943,+0.032,194.0,10,Forestier Racing CLRT,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Fabrice,NOTARI,,,MCO,,,,,,,
54,78,8,4:12.876,+13.023,+0.080,194.0,9,SpeedLover,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Dominique,BASTIEN,,,USA,,,,,,,
55,24,5,4:13.498,+13.645,+0.622,193.5,9,TFT Racing,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexandre,LEROY,,,BEL,,,,,,,
56,21,7,4:14.766,+14.913,+1.268,192.5,10,Martinet by Alméras,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marc,CINI,,,AUS,,,,,,,
57,922,8,4:15.223,+15.370,+0.457,192.2,9,Pierre Martinet by Alméras,Am,PCCA,,Porsche 911 GT3 Cup,,,,,,,,,,,,Adrian Henry,D SILVA,,,MYS,,,,,,,
58,182,4,4:16.356,+16.503,+1.133,191.3,10,Porsche Experience Racing,Pro-Am,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Aksel,LUND SVINDAL,,,NOR,,,,,,,
59,8,7,4:16.555,+16.702,+0.199,191.2,9,Racing Technology,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Christian,JAQUILLARD,,,CHE,,,,,,,
60,929,6,4:16.628,+16.775,+0.073,191.1,10,MRS GT-Racing,Am,PCCNA,,Porsche 911 GT3 Cup,,,,,,,,,,,,Nikolai,GADETSKII,,,KGZ,,,,,,,
61,926,7,4:17.566,+17.713,+0.938,190.5,10,GDL 67 Motorsport,Am,PCCI,,Porsche 911 GT3 Cup,,,,,,,,,,,,Roberto,FECCHIO,,,ITA,,,,,,,
62,20,4,4:23.113,+23.260,+5.547,186.4,9,F4 Events Motorsport,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Mathieu,CASALONGA,,,FRA,,,,,,,
63,927,6,4:38.570,+38.717,+15.457,176.1,7,GDL 67 Motorsport,Am,PCCI,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jim,MICHAELIAN,,,USA,,,,,,,
