POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
52,928,6,4:09.732,+12.367,+0.397,196.4,10,MRS GT-Racing,Am,PCCNA,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexandr,ARTEMYEV,,,KAZ,,,,,,,
53,916,7,4:10.058,+12.693,+0.326,196.2,9,TFT Racing,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Laurent,COCHARD,,,FRA,,,,,,,
54,913,7,4:10.077,+12.712,+0.019,196.2,10,Forestier Racing CLRT,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Fabrice,NOTARI,,,MCO,,,,,,,
55,8,8,4:11.214,+13.849,+1.137,195.3,10,Racing Technology,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Christian,JAQUILLARD,,,CHE,,,,,,,
56,922,8,4:12.294,+14.929,+1.080,194.4,10,Pierre Martinet by Alméras,Am,PCCA,,Porsche 911 GT3 Cup,,,,,,,,,,,,Adrian Henry,D SILVA,,,MYS,,,,,,,
57,21,9,4:12.510,+15.145,+0.216,194.3,10,Martinet by Alméras,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marc,CINI,,,AUS,,,,,,,
58,182,9,4:13.230,+15.865,+0.720,193.7,10,Porsche Experience Racing,Pro-Am,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Aksel,LUND SVINDAL,,,NOR,,,,,,,
59,20,6,4:13.555,+16.190,+0.325,193.5,10,F4 Events Motorsport,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Mathieu,CASALONGA,,,FRA,,,,,,,
60,925,3,4:13.966,+16.601,+0.411,193.2,4,Dinamic Motorsport,Am,PCCI,,Porsche 911 GT3 Cup,,,,,,,,,,,,Axel,SARTINGEN,,,DEU,,,,,,,
61,926,8,4:14.637,+17.272,+0.671,192.6,10,GDL 67 Motorsport,Am,PCCI,,Porsche 911 GT3 Cup,,,,,,,,,,,,Roberto,FECCHIO,,,ITA,,,,,,,
62,929,3,4:16.962,+19.597,+2.325,190.9,8,MRS GT-Racing,Am,PCCNA,,Porsche 911 GT3 Cup,,,,,,,,,,,,Nikolai,GADETSKII,,,KGZ,,,,,,,
,927,6,4:33.316,,,179.5,8,GDL 67 Motorsport,Am,PCCI,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jim,MICHAELIAN,,,USA,,,,,,,
