POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
21,31,4,3:12.721,+20.298,+0.464,130.8,8,RHL-DC,FC2,,,Porsche 944 Turbo,,,,,,,,,,,,,CANTIELLO,,,FRA,,,,,,,
22,8,4,3:13.582,+21.159,+0.861,130.3,7,Duval's,FC2,,,Porsche 964 C2,,,,,,,,,,,,,DUVAL / DUVAL,,,FRA,,,,,,,
23,6,4,3:15.677,+23.254,+2.095,128.9,7,TRF Racing Team,FC1,,,Porsche 928,,,,,,,,,,,,,FERET,,,FRA,,,,,,,
24,924,7,3:18.948,+26.525,+3.271,126.7,8,JS Speed Shop,FC3/4,,,Porsche 924 S,,,,,,,,,,,,,SALVA / MORISSET,,,FRA,,,,,,,
25,14,6,3:20.696,+28.273,+1.748,125.6,7,Mosport,FC1,,,Porsche 911 2.8 RSR,,,,,,,,,,,,,VICAIRE / BAUDINERE,,,FRA,,,,,,,
26,132,7,3:26.232,+33.809,+5.536,122.3,7,VP Racing,FC2,,,Porsche 911 3.2 l,,,,,,,,,,,,,PASQUIER,,,FRA,,,,,,,
27,27,4,3:34.987,+42.564,+8.755,117.3,7,Leader,FC3/4,,,Porsche 924,,,,,,,,,,,,,DESLAURIER / PEREZ,,,F/M,,,,,,,
28,666,6,3:48.745,+56.322,+13.758,110.2,6,Team TRF,FC2,,,Porsche 911 3.2 l,,,,,,,,,,,,,FERET,,,FRA,,,,,,,
29,66,6,3:49.023,+56.600,+0.278,110.1,6,Team LG Pro,FC2,,,Porsche 911,,,,,,,,,,,,,GIRARDIER,,,FRA,,,,,,,
30,199,2,4:27.149,+1:34.726,+38.126,94.4,2,JH Racing Team,FC2,,,Porsche 911 SC,,,,,,,,,,,,,HARDONNIERE,,,FRA,,,,,,,
31,56,0,,,,,1,Le Duigou Racing,FC1,,,Porsche 911 3.0 l RS,,,,,,,,,,,,,PREVEL,,,FRA,,,,,,,
