POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
11,56,9,3:19.295,+16.256,+1.103,126.5,9,Le Duigou Racing,FC1,,,Porsche 911 3.0 l RS,,,,,,,,,,,,,PREVEL,,,FRA,,,,,,,
12,75,8,3:19.705,+16.666,+0.410,126.3,9,Parisians Cars Racing Team,FC3/4,,,Porsche 911 SC,,,,,,,,,,,,,SERRES / PUECHAVY,,,FRA,,,,,,,
13,14,8,3:20.541,+17.502,+0.836,125.7,8,Mosport,FC1,,,Porsche 911 2.8 RSR,,,,,,,,,,,,,VICAIRE / BAUDINERE,,,FRA,,,,,,,
14,23,9,3:24.050,+21.011,+3.509,123.6,9,GHC,FC2,,,Porsche 968 CS,,,,,,,,,,,,,LES,,,BEL,,,,,,,
15,72,8,3:30.101,+27.062,+6.051,120.0,8,Hoche Avocats,FC3/4,,,Porsche 911 3.0 SC,,,,,,,,,,,,,MATHIEU,,,FRA,,,,,,,
16,73,7,3:33.273,+30.234,+3.172,118.2,8,CSP,FC2,,,Porsche 964 C2,,,,,,,,,,,,,LE FLEM / VIEREN,,,FRA,,,,,,,
17,24,6,3:34.696,+31.657,+1.423,117.4,7,Heritage Events Cars,FC1,,,Porsche 968 CS,,,,,,,,,,,,,BEECKMAN / DENIS,,,BEL,,,,,,,
18,924,8,3:34.948,+31.909,+0.252,117.3,8,JS Speed Shop,FC3/4,,,Porsche 924 S,,,,,,,,,,,,,SALVA / MORISSET,,,FRA,,,,,,,
19,89,6,3:35.341,+32.302,+0.393,117.1,8,Atelier Gobin,FC1,,,Porsche 911 3.2 l,,,,,,,,,,,,,DUVERNE,,,FRA,,,,,,,
20,31,8,3:35.456,+32.417,+0.115,117.0,8,RHL-DC,FC2,,,Porsche 944 Turbo,,,,,,,,,,,,,CANTIELLO,,,FRA,,,,,,,
21,8,8,3:36.037,+32.998,+0.581,116.7,8,Duval's,FC2,,,Porsche 964 C2,,,,,,,,,,,,,DUVAL / DUVAL,,,FRA,,,,,,,
22,68,8,3:38.560,+35.521,+2.523,115.4,8,Garage du Centre,FC2,,,Porsche 968,,,,,,,,,,,,,SALERNO,,,FRA,,,,,,,
23,44,3,3:45.675,+42.636,+7.115,111.7,6,Terriou Racing,FC2,,,Porsche 964 RS,,,,,,,,,,,,,CLESSE / L'EPLATTENIER,,,FRA,,,,,,,
24,27,7,3:49.269,+46.230,+3.594,110.0,8,Leader,FC3/4,,,Porsche 924,,,,,,,,,,,,,DESLAURIER / PEREZ,,,F/M,,,,,,,
25,132,7,3:50.614,+47.575,+1.345,109.3,7,VP Racing,FC2,,,Porsche 911 3.2 l,,,,,,,,,,,,,PASQUIER,,,FRA,,,,,,,
26,666,6,3:56.621,+53.582,+6.007,106.6,7,Team TRF,FC2,,,Porsche 911 3.2 l,,,,,,,,,,,,,FERET,,,FRA,,,,,,,
27,199,2,4:22.683,+1:19.644,+26.062,96.0,3,JH Racing Team,FC2,,,Porsche 911 SC,,,,,,,,,,,,,HARDONNIERE,,,FRA,,,,,,,
28,11,3,4:37.030,+1:33.991,+14.347,91.0,3,AS Racing,FC1,,,Porsche 993 C2,,,,,,,,,,,,,SERRA,,,FRA,,,,,,,
29,10,0,,,,,0,PLX Racing,FC1,,,Porsche 993 RSR,,,,,,,,,,,,,LACROIX,,,BEL,,,,,,,
30,66,0,,,,,1,Team LG Pro,FC2,,,Porsche 911,,,,,,,,,,,,,GIRARDIER,,,FRA,,,,,,,
31,76,0,,,,,0,JC Retro Racing,FC2,,,Porsche 968 CS,,,,,,,,,,,,,CARVALHEIRO,,,FRA,,,,,,,
