POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
16,73,Classified,18,1:01:24.047,2 Laps,+0.643,6,3:05.720,135.8,CSP,FC2,,,Porsche 964 C2,,,,,,,,,,,,,LE FLEM / VIEREN,,,FRA,,,,,,,
17,72,Classified,18,1:01:28.137,2 Laps,+4.090,5,3:06.814,135.0,Hoche Avocats,FC3/4,,,Porsche 911 3.0 SC,,,,,,,,,,,,,MATHIEU,,,FRA,,,,,,,
18,89,Classified,18,1:01:37.075,2 Laps,+8.938,13,3:09.341,133.2,Atelier Gobin,FC1,,,Porsche 911 3.2 l,,,,,,,,,,,,,DUVERNE,,,FRA,,,,,,,
19,14,Classified,18,1:01:39.145,2 Laps,+2.070,7,2:59.481,140.5,Mosport,FC1,,,Porsche 911 2.8 RSR,,,,,,,,,,,,,VICAIRE / BAUDINERE,,,FRA,,,,,,,
20,31,Classified,18,1:01:39.864,2 Laps,+0.719,8,3:03.347,137.5,RHL-DC,FC2,,,Porsche 944 Turbo,,,,,,,,,,,,,CANTIELLO,,,FRA,,,,,,,
21,8,Classified,18,1:01:39.931,2 Laps,+0.067,7,3:09.986,132.7,Duval's,FC2,,,Porsche 964 C2,,,,,,,,,,,,,DUVAL / DUVAL,,,FRA,,,,,,,
22,924,Classified,18,1:01:45.712,2 Laps,+5.781,9,3:07.862,134.2,JS Speed Shop,FC3/4,,,Porsche 924 S,,,,,,,,,,,,,SALVA / MORISSET,,,FRA,,,,,,,
23,44,Classified,18,1:01:46.537,2 Laps,+0.825,6,2:58.012,141.6,Terriou Racing,FC2,,,Porsche 964 RS,,,,,,,,,,,,,CLESSE / L'EPLATTENIER,,,FRA,,,,,,,
24,75,Classified,18,1:02:31.272,2 Laps,+44.735,8,3:00.463,139.7,Parisians Cars Racing Team,FC3/4,,,Porsche 911 SC,,,,,,,,,,,,,SERRES / PUECHAVY,,,FRA,,,,,,,
25,68,Classified,17,1:02:00.939,3 Laps,1 Lap,7,3:05.838,135.7,Garage du Centre,FC2,,,Porsche 968,,,,,,,,,,,,,SALERNO,,,FRA,,,,,,,
26,66,Classified,16,1:01:10.904,4 Laps,1 Lap,7,3:22.163,124.7,Team LG Pro,FC2,,,Porsche 911,,,,,,,,,,,,,GIRARDIER,,,FRA,,,,,,,
27,27,Classified,16,1:02:51.415,4 Laps,+1:40.511,2,3:26.154,122.3,Leader,FC3/4,,,Porsche 924,,,,,,,,,,,,,DESLAURIER / PEREZ,,,F/M,,,,,,,
28,666,Classified,11,41:40.687,9 Laps,5 Laps,7,3:26.778,121.9,Team TRF,FC2,,,Porsche 911 3.2 l,,,,,,,,,,,,,FERET,,,FRA,,,,,,,
