POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
23,10,4,4:37.157,+16.983,+0.885,177.0,6,NV Autosport - Gradient,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Stephen,VAJDA,,,USA,,,,,,,
24,11,6,4:37.178,+17.004,+0.021,177.0,7,MotorCity Dark Horse Racing,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Josh,HANSEN,,,USA,,,,,,,
25,79,4,4:37.410,+17.236,+0.232,176.8,7,NV Autosport - Gradient,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Drew,NEUBAUER,,,USA,,,,,,,
26,30,7,4:37.737,+17.563,+0.327,176.6,7,LAP Motorsports,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Scott,THOMSON,,,USA,,,,,,,
27,87,5,4:40.278,+20.104,+2.541,175.0,7,Peterson Racing,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Doug,PETERSON,,,USA,,,,,,,
28,63,6,4:40.622,+20.448,+0.344,174.8,7,Robert Noaker Racing,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Joseph,DEDERICHS,,,USA,,,,,,,
29,17,4,4:42.230,+22.056,+1.608,173.8,4,Competition Motors,DHS,,,Mustang Dark Horse R,,,,,,,,,,,,Jim,FARLEY,,,USA,,,,,,,
30,191,4,4:45.357,+25.183,+3.127,171.9,7,Ryan McLeod Racing Cars,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Keith,KASSULKE,,,AUS,,,,,,,
31,8,4,4:45.822,+25.648,+0.465,171.6,6,Competition Motors,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Tom,TAIT,,,USA,,,,,,,
32,68,4,4:45.841,+25.667,+0.019,171.6,7,Creative Auto Sport,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Chip,VAN VURST,,,USA,,,,,,,
33,16,5,4:47.236,+27.062,+1.395,170.8,7,Academy Motorsport,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Steve,DENTON,,,USA,,,,,,,
34,58,7,4:49.566,+29.392,+2.330,169.4,7,Nick Smither Racing,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Nicholas,SMITHER,,,GBR,,,,,,,
35,9,4,4:49.992,+29.818,+0.426,169.2,7,Ryan McLeod Racing Cars,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Hadrian,MORRALL,,,AUS,,,,,,,
36,37,7,4:51.388,+31.214,+1.396,168.3,7,LAP Motorsports,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Bruce,MYREHN,,,USA,,,,,,,
37,72,4,4:53.309,+33.135,+1.921,167.2,5,TechTrak,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Adam,BALON,,,GBR,,,,,,,
38,101,4,5:00.356,+40.182,+7.047,163.3,6,Keltic Racing,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Anthony,QUINN,,,AUS,,,,,,,
39,27,0,,,,,1,Competition Motors,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Tom,MCGLYNN,,,USA,,,,,,,
