POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
20,9,Classified,9,49:01.767,+1:33.141,+1.069,6,4:32.472,180.0,Ryan McLeod Racing Cars,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Hadrian,MORRALL,,,AUS,,,,,,,
21,37,Classified,9,49:05.018,+1:36.392,+3.251,6,4:32.156,180.2,LAP Motorsports,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Bruce,MYREHN,,,USA,,,,,,,
22,63,Classified,9,49:14.597,+1:45.971,+9.579,6,4:30.790,181.1,Robert Noaker Racing,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Joseph,DEDERICHS,,,USA,,,,,,,
23,30,Classified,9,49:22.722,+1:54.096,+8.125,4,4:31.065,181.0,LAP Motorsports,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Scott,THOMSON,,,USA,,,,,,,
24,16,Classified,9,49:25.050,+1:56.424,+2.328,6,4:36.301,177.5,Academy Motorsport,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Steve,DENTON,,,USA,,,,,,,
25,191,Classified,9,49:27.426,+1:58.800,+2.376,4,4:34.905,178.4,Ryan McLeod Racing Cars,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Keith,KASSULKE,,,AUS,,,,,,,
26,33,Classified,9,49:27.794,+1:59.168,+0.368,6,4:24.564,185.4,Spark Performance,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Alex,BACHOURA,,,USA,,,,,,,
27,101,Classified,9,49:28.143,+1:59.517,+0.349,6,4:35.527,178.0,Keltic Racing,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Anthony,QUINN,,,AUS,,,,,,,
,87,Not classified,7,43:23.470,,,6,4:32.473,180.0,Peterson Racing,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Doug,PETERSON,,,USA,,,,,,,
,95,Not classified,6,33:58.380,,,5,4:22.207,187.1,TeamFloral,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Nathan,VANSPRINGEL,,,BEL,,,,,,,
,8,Not classified,5,31:02.014,,,3,4:33.895,179.1,Competition Motors,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Tom,TAIT,,,USA,,,,,,,
,98,Not classified,2,16:27.472,,,2,9:21.942,87.3,Automatic Racing,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Tate,PRITT,,,USA,,,,,,,
,21,Not classified,1,7:36.179,,,0,,,TechSport Racing,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Colin,HARRISON,,,USA,,,,,,,
,91,Not classified,0,,,,0,,,Robert Noaker Racing,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Dan,MCKEEVER,,,USA,,,,,,,
,35,Not classified,0,,,,0,,,Team Anzac,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Andrew,MIEDECKE,,,AUS,,,,,,,
,68,Not classified,0,,,,0,,,Creative Auto Sport,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Chip,VAN VURST,,,USA,,,,,,,
,27,Not classified,0,,,,0,,,Competition Motors,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Tom,MCGLYNN,,,USA,,,,,,,
,97,Not classified,0,,,,0,,,Academy Motorsport,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Marco,SIGNORETTI,,,CAN,,,,,,,
