POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
16,21,Classified,8,37:02.472,+52.120,+2.738,5,4:26.773,183.9,TechSport Racing,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Colin,HARRISON,,,USA,,,,,,,
17,133,Classified,8,37:14.445,+1:04.093,+11.973,8,4:28.363,182.8,TechSport Racing,DHS,,,Mustang Dark Horse R,,,,,,,,,,,,Frankie,MUNIZ,,,USA,,,,,,,
18,17,Classified,8,37:26.448,+1:16.096,+12.003,4,4:29.902,181.7,Competition Motors,DHS,,,Mustang Dark Horse R,,,,,,,,,,,,Jim,FARLEY,,,USA,,,,,,,
19,8,Classified,8,37:34.003,+1:23.651,+7.555,5,4:31.593,180.6,Competition Motors,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Tom,TAIT,,,USA,,,,,,,
20,77,Classified,8,37:34.746,+1:24.394,+0.743,5,4:30.864,181.1,Academy Motorsport,DHS,,,Mustang Dark Horse R,,,,,,,,,,,,Chris,HARRIS / HOY,,,GBR,,,,,,,
21,1,Classified,8,37:44.354,+1:34.002,+9.608,7,4:23.425,186.2,Spark Performance,DHS,,,Mustang Dark Horse R,,,,,,,,,,,,Tanner,FOUST,,,USA,,,,,,,
22,10,Classified,8,37:47.271,+1:36.919,+2.917,6,4:31.913,180.4,NV Autosport - Gradient,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Stephen,VAJDA,,,USA,,,,,,,
23,79,Classified,8,37:47.439,+1:37.087,+0.168,6,4:32.234,180.2,NV Autosport - Gradient,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Drew,NEUBAUER,,,USA,,,,,,,
24,27,Classified,8,37:50.338,+1:39.986,+2.899,6,4:31.325,180.8,Competition Motors,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Tom,MCGLYNN,,,USA,,,,,,,
25,58,Classified,8,37:54.997,+1:44.645,+4.659,5,4:33.956,179.1,Nick Smither Racing,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Nicholas,SMITHER,,,GBR,,,,,,,
26,30,Classified,8,37:56.138,+1:45.786,+1.141,5,4:31.522,180.7,LAP Motorsports,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Scott,THOMSON,,,USA,,,,,,,
27,87,Classified,8,37:56.525,+1:46.173,+0.387,8,4:33.800,179.2,Peterson Racing,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Doug,PETERSON,,,USA,,,,,,,
28,9,Classified,8,37:58.740,+1:48.388,+2.215,8,4:33.415,179.4,Ryan McLeod Racing Cars,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Hadrian,MORRALL,,,AUS,,,,,,,
29,37,Classified,8,38:01.368,+1:51.016,+2.628,6,4:32.140,180.3,LAP Motorsports,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Bruce,MYREHN,,,USA,,,,,,,
30,47,Classified,8,38:06.393,+1:56.041,+5.025,7,4:30.307,181.5,Wall Racing,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Tim,MILES,,,NZL,,,,,,,
31,63,Classified,8,38:06.652,+1:56.300,+0.259,7,4:33.486,179.4,Robert Noaker Racing,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Joseph,DEDERICHS,,,USA,,,,,,,
32,35,Classified,8,38:11.971,+2:01.619,+5.319,6,4:31.937,180.4,Team Anzac,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Andrew,MIEDECKE,,,AUS,,,,,,,
33,72,Classified,8,38:19.800,+2:09.448,+7.829,5,4:35.034,178.4,TechTrak,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Adam,BALON,,,GBR,,,,,,,
34,16,Classified,8,38:48.459,+2:38.107,+28.659,2,4:37.972,176.5,Academy Motorsport,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Steve,DENTON,,,USA,,,,,,,
35,101,Classified,8,39:24.967,+3:14.615,+36.508,2,4:43.827,172.8,Keltic Racing,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Anthony,QUINN,,,AUS,,,,,,,
,11,Not classified,7,32:22.979,,,7,4:25.287,184.9,MotorCity Dark Horse Racing,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Josh,HANSEN,,,USA,,,,,,,
,68,Not classified,7,33:32.705,,,5,4:31.964,180.4,Creative Auto Sport,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Chip,VAN VURST,,,USA,,,,,,,
,191,Not classified,1,4:51.842,,,0,,,Ryan McLeod Racing Cars,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Keith,KASSULKE,,,AUS,,,,,,,
,29,Not started,0,,,,0,,,Academy Motorsport,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Erik,EVANS,,,USA,,,,,,,
