POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
11,68,Classified,9,20:49.089,+37.059,+8.507,9,2:17.473,151.7,SCIONTI RACING TEAM,J,,,MITJET 2L,,,,,,,,,,,,,RACOLTA,,,,,,,,,,
12,31,Classified,9,21:02.384,+50.354,+13.295,7,2:18.264,150.8,COSTA OVEST,S,,,MITJET 2L,,,,,,,,,,,,,GINESI,,,,,,,,,,
13,69,Classified,9,21:02.603,+50.573,+0.219,5,2:16.676,152.6,GTDRIVE,G,,,MITJET 2L,,,,,,,,,,,,,BOURLARD,,,,,,,,,,
14,16,Classified,9,21:06.129,+54.099,+3.526,5,2:17.649,151.5,FOX RACING,,,,MITJET 2L,,,,,,,,,,,,,FOSSATI,,,,,,,,,,
15,21,Classified,9,21:06.806,+54.776,+0.677,9,2:18.284,150.8,MV2S,G,,,MITJET 2L,,,,,,,,,,,,,GERMAIN,,,,,,,,,,
16,44,Classified,9,21:19.900,+1:07.870,+13.094,5,2:18.561,150.5,FOX RACING,G,,,MITJET 2L,,,,,,,,,,,,,FOSSATI,,,,,,,,,,
17,36,Classified,9,21:25.167,+1:13.137,+5.267,5,2:19.034,150.0,COSTA OVEST,,,,MITJET 2L,,,,,,,,,,,,,ROSSETTI,,,,,,,,,,
18,66,Classified,9,21:37.797,+1:25.767,+12.630,6,2:18.306,150.8,DNS RACING,S,,,MITJET 2L,,,,,,,,,,,,,GERARD,,,,,,,,,,
19,35,Classified,9,21:50.059,+1:38.029,+12.262,9,2:16.317,153.0,ITAL CAR MOTORSPORT,,,,MITJET 2L,,,,,,,,,,,,,GIROTTI,,,,,,,,,,
20,8,Classified,4,9:28.544,5 Laps,5 Laps,3,2:15.807,153.6,GTDRIVE,S,,,MITJET 2L,,,,,,,,,,,,,DAMIANI,,,,,,,,,,
21,25,Classified,4,9:35.092,5 Laps,+6.548,2,2:17.388,151.8,WOLFHOUND,J,,,MITJET 2L,,,,,,,,,,,,,FORENZI,,,,,,,,,,
22,11,Classified,3,7:24.719,6 Laps,1 Lap,2,2:21.329,147.6,GTDRIVE,,,,MITJET 2L,,,,,,,,,,,,,TOURNISSOUX,,,,,,,,,,
23,17,Classified,3,7:39.313,6 Laps,+14.594,2,2:17.020,152.2,ARCTIC ENERGY,J,,,MITJET 2L,,,,,,,,,,,,,SALO,,,,,,,,,,
24,115,Classified,3,7:50.704,6 Laps,+11.391,2,2:16.515,152.8,DC RACING,,,,MITJET 2L,,,,,,,,,,,,,FERLONI,,,,,,,,,,
25,110,Classified,3,8:05.941,6 Laps,+15.237,2,2:16.617,152.7,DC RACING,J,,,MITJET 2L,,,,,,,,,,,,,CREMONA,,,,,,,,,,
26,55,Classified,2,4:48.222,7 Laps,1 Lap,2,2:20.657,148.3,DNS RACING,G,,,MITJET 2L,,,,,,,,,,,,,POTIER,,,,,,,,,,
27,83,Classified,2,5:11.916,7 Laps,+23.694,0,,,DNS RACING,S,,,MITJET 2L,,,,,,,,,,,,,BOURGINEAU,,,,,,,,,,
28,34,Classified,1,3:15.827,8 Laps,1 Lap,0,,,ITAL CAR MOTORSPORT,G,,,MITJET 2L,,,,,,,,,,,,,ENGOLLI,,,,,,,,,,
29,32,Classified,0,,9 Laps,1 Lap,0,,,COSTA OVEST,,,,MITJET 2L,,,,,,,,,,,,,GUAZZARONI,,,,,,,,,,
