POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
22,32,Classified,11,21:04.259,+26.773,+0.879,8,1:45.482,167.5,Looping by CarTech,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Tim,Reiter,,,DEU,REI,,,,,,
23,54,Classified,11,21:04.623,+27.137,+0.364,9,1:45.359,167.7,Team75 Bernhard,ProAm,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Michael,Essmann,,,DEU,ESS,,,,,,
24,56,Classified,11,21:04.932,+27.446,+0.309,9,1:44.948,168.4,Target Competition,Rookie,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Alexandra,Vateva,,,BGR,VAT,,,,,,
25,23,Classified,11,21:06.890,+29.404,+1.958,10,1:45.252,167.9,GP Elite,ProAm,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Samer,Shahin,,,AUS,SHA,,,,,,
26,28,Classified,11,21:07.396,+29.910,+0.506,7,1:43.221,171.2,Target,,,,Porsche 911 Cup (992.2),M,Guest,,,,,,,,,,Aldo,Festante,,,ITA,FES,,,,,,
27,22,Classified,10,19:15.822,1 Lap,1 Lap,9,1:45.040,168.2,ID Racing,ProAm,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Rey,King,,,GBR,KIN,,,,,,
28,77,Classified,10,19:16.018,1 Lap,+0.196,8,1:43.838,170.2,Forch Racing by Atlas Ward,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Louis,Perrot,,,FRA,PER,,,,,,
,91,Not classified,6,12:04.629,,,3,1:45.056,168.2,Team75 Bernhard,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Gian Luca,Tüccaroglu,,,DEU,TUE,,,,,,
,12,Not classified,0,,,,0,,,SCHUMACHER CLRT,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Flynt,Schuring,,,NLD,FSC,,,,,,
,11,Not classified,0,,,,0,,,SCHUMACHER CLRT,Rookie,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Chester,Kieffer,,,LUX,KIE,,,,,,
