POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
12,66,Classified,19,33:29.804,+25.659,+4.189,17,1:44.242,169.5,Forch Racing by Atlas Ward,Rookie,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Montego,Maassen,,,DEU,MMA,,,,,,
13,88,Classified,19,33:31.235,+27.090,+1.431,8,1:44.360,169.3,Team Proton,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Daniel,Ros,,,SWE,ROS,,,,,,
14,6,Classified,19,33:35.235,+31.090,+4.000,9,1:44.025,169.9,Team Proton,Rookie,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Dylan,Yip,,,HKG,YIP,,,,,,
15,65,Classified,19,33:42.851,+38.706,+7.616,8,1:44.681,168.8,Team75 Bernhard,Rookie,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Sam,Jongejan,,,NLD,JON,,,,,,
16,4,Classified,19,33:45.705,+41.560,+2.854,13,1:44.660,168.9,GP Elite,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Jonas,Greif,,,DEU,GRE,,,,,,
17,14,Classified,19,33:49.122,+44.977,+3.417,9,1:44.411,169.3,Target,Rookie,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Caleb,Sumich,,,AUS,SUM,,,,,,
18,91,Classified,19,33:49.420,+45.275,+0.298,10,1:44.335,169.4,Team75 Bernhard,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Gian Luca,Tüccaroglu,,,DEU,TUE,,,,,,
19,98,Classified,19,33:52.672,+48.527,+3.252,8,1:44.549,169.0,Team GP Elite,Rookie,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Nick,Ho,,,NLD,NHO,,,,,,
20,17,Classified,19,33:56.129,+51.984,+3.457,9,1:44.420,169.2,Team Proton,Rookie,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Gustav,Bergström,,,SWE,BER,,,,,,
21,56,Classified,19,33:57.421,+53.276,+1.292,6,1:45.179,168.0,Target Competition,Rookie,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Alexandra,Vateva,,,BGR,VAT,,,,,,
22,23,Classified,19,34:02.390,+58.245,+4.969,10,1:45.515,167.5,GP Elite,ProAm,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Samer,Shahin,,,AUS,SHA,,,,,,
23,32,Classified,19,34:03.118,+58.973,+0.728,17,1:45.083,168.2,Looping by CarTech,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Tim,Reiter,,,DEU,REI,,,,,,
24,16,Classified,19,34:07.435,+1:03.290,+4.317,9,1:44.604,168.9,Target Competition,Rookie,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Max,Mutschlechner,,,DEU,MUT,,,,,,
25,22,Classified,19,34:11.813,+1:07.668,+4.378,6,1:46.129,166.5,ID Racing,ProAm,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Rey,King,,,GBR,KIN,,,,,,
26,10,Classified,18,31:37.270,1 Lap,1 Lap,12,1:44.179,169.6,Laptime-Performance,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Niels,Langeveld,,,NLD,LAN,,,,,,
27,77,Classified,17,30:23.555,2 Laps,1 Lap,4,1:45.339,167.8,Forch Racing by Atlas Ward,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Louis,Perrot,,,FRA,PER,,,,,,
28,54,Classified,17,30:25.135,2 Laps,+1.580,13,1:45.472,167.6,Team75 Bernhard,ProAm,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Michael,Essmann,,,DEU,ESS,,,,,,
29,5,Classified,17,30:25.258,2 Laps,+0.123,11,1:45.490,167.5,GP Elite,ProAm,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Sören,Spreng,,,DEU,SPR,,,,,,
,12,Not classified,11,19:14.183,,,5,1:43.824,170.2,SCHUMACHER CLRT,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Flynt,Schuring,,,NLD,FSC,,,,,,
,31,Not classified,10,17:44.434,,,6,1:44.671,168.8,Laptime-Performance,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Sebastian,Freymuth,,,DEU,FRE,,,,,,
