POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
12,77,6,1:43.289,+0.548,+0.004,171.1,7,Forch Racing by Atlas Ward,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Louis,Perrot,,,FRA,PER,,,,,,
13,88,5,1:43.322,+0.581,+0.033,171.0,6,Team Proton,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Daniel,Ros,,,SWE,ROS,,,,,,
14,99,4,1:43.330,+0.589,+0.008,171.0,6,Proton Competition,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Marcus,Amand,,,FIN,AMA,,,,,,
15,95,6,1:43.354,+0.613,+0.024,171.0,6,Target,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Joseph,Warhurst,,,GBR,WAR,,,,,,
16,31,4,1:43.506,+0.765,+0.152,170.7,6,Laptime-Performance,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Sebastian,Freymuth,,,DEU,FRE,,,,,,
17,66,6,1:43.533,+0.792,+0.027,170.7,7,Forch Racing by Atlas Ward,Rookie,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Montego,Maassen,,,DEU,MMA,,,,,,
18,17,6,1:43.548,+0.807,+0.015,170.7,6,Team Proton,Rookie,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Gustav,Bergström,,,SWE,BER,,,,,,
19,16,6,1:43.574,+0.833,+0.026,170.6,6,Target Competition,Rookie,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Max,Mutschlechner,,,DEU,MUT,,,,,,
20,10,6,1:43.586,+0.845,+0.012,170.6,7,Laptime-Performance,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Niels,Langeveld,,,NLD,LAN,,,,,,
21,6,6,1:43.646,+0.905,+0.060,170.5,6,Team Proton,Rookie,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Dylan,Yip,,,HKG,YIP,,,,,,
22,91,5,1:43.650,+0.909,+0.004,170.5,6,Team75 Bernhard,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Gian Luca,Tüccaroglu,,,DEU,TUE,,,,,,
23,14,6,1:43.735,+0.994,+0.085,170.4,6,Target,Rookie,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Caleb,Sumich,,,AUS,SUM,,,,,,
24,98,7,1:44.109,+1.368,+0.374,169.7,7,Team GP Elite,Rookie,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Nick,Ho,,,NLD,NHO,,,,,,
25,5,7,1:44.311,+1.570,+0.202,169.4,7,GP Elite,ProAm,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Sören,Spreng,,,DEU,SPR,,,,,,
26,4,7,1:44.515,+1.774,+0.204,169.1,7,GP Elite,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Jonas,Greif,,,DEU,GRE,,,,,,
27,54,6,1:44.639,+1.898,+0.124,168.9,6,Team75 Bernhard,ProAm,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Michael,Essmann,,,DEU,ESS,,,,,,
28,56,6,1:44.699,+1.958,+0.060,168.8,6,Target Competition,Rookie,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Alexandra,Vateva,,,BGR,VAT,,,,,,
29,23,4,1:44.919,+2.178,+0.220,168.4,6,GP Elite,ProAm,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Samer,Shahin,,,AUS,SHA,,,,,,
30,32,5,1:45.061,+2.320,+0.142,168.2,7,Looping by CarTech,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Tim,Reiter,,,DEU,REI,,,,,,
31,22,4,1:45.746,+3.005,+0.685,167.1,6,ID Racing,ProAm,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Rey,King,,,GBR,KIN,,,,,,
