POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
13,2,Classified,12,25:34.730,+30.018,+3.949,3,2:05.868,154.8,GP Elite,PRO AM,,GT3,Porsche 992 GT3 CUP,,,,,,,,,,,,Ghislain,CORDEEL,,,BEL,,,,,,,
14,4,Classified,12,25:35.562,+30.850,+0.832,3,2:06.091,154.5,GP Elite,PRO AM,,GT3,Porsche 992 GT3 CUP,,,,,,,,,,,,Soeren,SPRENG,,,DEU,,,,,,,
15,60,Classified,12,25:49.045,+44.333,+13.483,5,2:07.532,152.8,one%,AM,,GT3,Porsche 992 GT3 CUP,,,,,,,,,,,,Fawaz,ALGOSAIBI,,,KSA,,,,,,,
16,25,Classified,12,25:56.643,+51.931,+7.598,6,2:07.682,152.6,GP Elite,AM,,GT3,Porsche 992 GT3 CUP,,,,,,,,,,,,Jan,DOBBER,,,NLD,,,,,,,
17,9,Classified,12,26:02.294,+57.582,+5.651,3,2:06.332,154.2,DUWO,PRO AM,,GT3,Porsche 992 GT3 CUP,,,,,,,,,,,,Andrey,MUKOVOZ,,,RUS,,,,,,,
18,48,Classified,12,27:00.041,+1:55.329,+57.747,3,2:13.462,146.0,BWT Junior Racing,GT4-CE,,GT4,Porsche Cayman 718 GT4 Clubsport,,,,,,,,,,,,Charlie,WURZ,,,AUT,,,,,,,
19,46,Classified,12,27:06.913,+2:02.201,+6.872,3,2:13.599,145.8,Saudi Racing,GT4-GCC,,GT4,Porsche Cayman 718 GT4 Clubsport,,,,,,,,,,,,Saud,AL SAUD,,,KSA,,,,,,,
20,47,Classified,12,27:10.033,+2:05.321,+3.120,5,2:14.536,144.8,Saudi Racing,GT4-GCC,,GT4,Porsche Cayman 718 GT4 Clubsport,,,,,,,,,,,,Khaled,ALAHMADI,,,KSA,,,,,,,
21,41,Classified,12,27:13.867,+2:09.155,+3.834,2,2:13.371,146.1,Heizer Monkeys Racing Team,GT4-CE,,GT4,Porsche Cayman 718 GT4 Clubsport,,,,,,,,,,,,Leo,WILLERT,,,AUT,,,,,,,
22,43,Classified,11,25:04.861,1 Lap,1 Lap,2,2:14.178,145.2,Mash Racing,GT4-GCC,,GT4,Porsche Cayman 718 GT4 Clubsport,,,,,,,,,,,,Mashhur,BAL HEJAILA,,,KSA,,,,,,,
23,45,Classified,11,25:05.333,1 Lap,+0.472,3,2:14.425,144.9,Team Bahrain,GT4-GCC,,GT4,Porsche Cayman 718 GT4 Clubsport,,,,,,,,,,,,Jaber,AL KHALIFA,,,BHR,,,,,,,
