POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
11,26,8,2:20.766,+0.886,+0.076,179.1,10,Team GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jesse,Van Kuijk,,,NLD,,,,,,,
12,8,9,2:20.954,+1.074,+0.188,178.9,10,Fach Auto Tech,Rookie,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexander,Fach,,,CHE,,,,,,,
13,40,10,2:21.128,+1.248,+0.174,178.7,12,ID Racing,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jukka,Honkavuori,,,FIN,,,,,,,
14,27,4,2:21.201,+1.321,+0.073,178.6,10,GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Daan,Kuijk,,,NLD,,,,,,,
15,28,9,2:21.275,+1.395,+0.074,178.5,10,GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Lucas,Groeneveld,,,NLD,,,,,,,
16,23,8,2:21.439,+1.559,+0.164,178.3,10,CarTech Motorsport by Nigrin,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Lukas,Ertl,,,DEU,,,,,,,
17,29,8,2:21.477,+1.597,+0.038,178.2,10,GP Elite,Rookie,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Huub,Van Eijndhoven,,,NLD,,,,,,,
18,75,9,2:21.578,+1.698,+0.101,178.1,10,Huber Racing,Rookie,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ariel,Levi,,,ISR,,,,,,,
19,13,11,2:21.929,+2.049,+0.351,177.7,11,Allied-Racing,Rookie,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexander,Tauscher,,,DEU,,,,,,,
20,95,8,2:21.930,+2.050,+0.001,177.7,10,IronForce Racing by Phoenix,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Richard,Wagner,,,DEU,,,,,,,
21,98,3,2:22.025,+2.145,+0.095,177.5,10,HP Racing International,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jan,Seyffert,,,DEU,,,,,,,
22,6,9,2:22.133,+2.253,+0.108,177.4,12,Black Falcon,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Carlos,Rivas,,,LUX,,,,,,,
23,20,8,2:22.281,+2.401,+0.148,177.2,10,HP Racing International,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Harald,Proczyk,,,AUT,,,,,,,
24,31,8,2:22.312,+2.432,+0.031,177.2,10,HRT Performance,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sebastian,Freymuth,,,DEU,,,,,,,
25,84,10,2:22.445,+2.565,+0.133,177.0,12,CarTech Motorsport by Nigrin,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ahmad,Alshehab,,,KWT,,,,,,,
26,96,10,2:22.509,+2.629,+0.064,176.9,11,IronForce Racing by Phoenix,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jan-Erik,Slooten,,,DEU,,,,,,,
27,2,4,2:22.657,+2.777,+0.148,176.7,13,Huber Racing,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Georgi,Donchev,,,BGR,,,,,,,
28,5,10,2:23.242,+3.362,+0.585,176.0,11,Black Falcon,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sören,Spreng,,,DEU,,,,,,,
29,44,9,2:24.194,+4.314,+0.952,174.9,11,ID Racing,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jonas,Greif,,,DEU,,,,,,,
30,10,9,2:24.947,+5.067,+0.753,174.0,11,HRT Performance,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Matthias,Jeserich,,,DEU,,,,,,,
31,69,4,2:27.114,+7.234,+2.167,171.4,11,HRT Performance,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Holger,Harmsen,,,DEU,,,,,,,
,7,4,2:31.254,,,166.7,6,Fach Auto Tech,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Christof,Langer,,,DEU,,,,,,,
