POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
11,24,Classified,14,33:49.117,+15.893,+0.278,4,2:23.537,175.7,Team GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Max,Van Splunteren,,,NLD,,,,,,,
12,8,Classified,14,33:49.642,+16.418,+0.525,4,2:23.804,175.3,Fach Auto Tech,Rookie,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexander,Fach,,,CHE,,,,,,,
13,9,Classified,14,33:50.014,+16.790,+0.372,4,2:23.396,175.8,Fach Auto Tech,Rookie,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Lorcan,Hanafin,,,GBR,,,,,,,
14,29,Classified,14,33:53.824,+20.600,+3.810,7,2:24.324,174.7,GP Elite,Rookie,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Huub,Van Eijndhoven,,,NLD,,,,,,,
15,27,Classified,14,33:55.202,+21.978,+1.378,7,2:24.097,175.0,GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Daan,Van Kuijk,,,NLD,,,,,,,
16,40,Classified,14,33:55.586,+22.362,+0.384,7,2:24.038,175.1,ID Racing,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jukka,Honkavuori,,,FIN,,,,,,,
17,75,Classified,14,33:56.940,+23.716,+1.354,9,2:24.325,174.7,Huber Racing,Rookie,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ariel,Levi,,,ISR,,,,,,,
18,6,Classified,14,34:00.556,+27.332,+3.616,10,2:24.244,174.8,Black Falcon,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Carlos,Rivas,,,LUX,,,,,,,
19,20,Classified,14,34:11.611,+38.387,+11.055,4,2:24.598,174.4,HP Racing International,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Harald,Proczyk,,,AUT,,,,,,,
20,23,Classified,14,34:12.833,+39.609,+1.222,4,2:23.565,175.6,CarTech Motorsport by Nigrin,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Lukas,Ertl,,,DEU,,,,,,,
21,96,Classified,14,34:16.166,+42.942,+3.333,4,2:25.033,173.9,IronForce Racing by Phoenix,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jan-Erik,Slooten,,,DEU,,,,,,,
22,31,Classified,14,34:22.003,+48.779,+5.837,2,2:25.647,173.1,HRT Performance,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sebastian,Freymuth,,,DEU,,,,,,,
23,98,Classified,14,34:23.443,+50.219,+1.440,3,2:25.836,172.9,HP Racing International,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jan,Seyffert,,,DEU,,,,,,,
24,84,Classified,14,34:24.646,+51.422,+1.203,4,2:26.081,172.6,CarTech Motorsport by Nigrin,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ahmad,Alshehab,,,KWT,,,,,,,
25,13,Classified,14,34:25.371,+52.147,+0.725,3,2:25.655,173.1,Allied-Racing,Rookie,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexander,Tauscher,,,DEU,,,,,,,
26,95,Classified,14,34:25.543,+52.319,+0.172,9,2:23.851,175.3,IronForce Racing by Phoenix,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Richard,Wagner,,,DEU,,,,,,,
27,10,Classified,14,34:37.040,+1:03.816,+11.497,6,2:27.888,170.5,HRT Performance,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Matthias,Jeserich,,,DEU,,,,,,,
28,7,Classified,14,34:40.130,+1:06.906,+3.090,3,2:26.825,171.7,Fach Auto Tech,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Christof,Langer,,,DEU,,,,,,,
29,44,Classified,14,35:06.254,+1:33.030,+26.124,5,2:26.915,171.6,ID Racing,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jonas,Greif,,,DEU,,,,,,,
30,2,Classified,12,29:24.206,2 Laps,2 Laps,8,2:25.726,173.0,Huber Racing,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Georgi,Donchev,,,BGR,,,,,,,
31,5,Classified,12,29:26.706,2 Laps,+2.500,12,2:25.640,173.1,Black Falcon,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sören,Spreng,,,DEU,,,,,,,
32,69,Classified,12,30:23.184,2 Laps,+56.478,4,2:29.403,168.8,HRT Performance,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Holger,Harmsen,,,DEU,,,,,,,
