POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
11,31,15,2:22.286,+1.849,+0.044,177.2,16,Team Huber Racing,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Sebastian,FREYMUTH,,,DEU,FRE,,,,,,
12,28,2,2:22.321,+1.884,+0.035,177.2,15,Team GP Elite,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Huub,VAN EIJNDHOVEN,,,NLD,HVE,,,,,,
13,23,19,2:22.381,+1.944,+0.060,177.1,20,HP Racing Int. with Huber,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Lukas,ERTL,,,DEU,ERT,,,,,,
14,92,16,2:22.386,+1.949,+0.005,177.1,18,Huber Racing,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Luca,RETTENBACHER,,,AUT,RET,,,,,,
15,88,17,2:22.529,+2.092,+0.143,176.9,19,Proton Competition,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Horst Felix,FELBERMAYR,,,AUT,FEL,,,,,,
16,27,17,2:22.594,+2.157,+0.065,176.8,17,GP Elite,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Ghislain,CORDEEL,,,BEL,GCO,,,,,,
17,34,3,2:22.708,+2.271,+0.114,176.7,17,CarTech Motorsport Bonk,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Theo,OEVERHAUS,,,DEU,OEV,,,,,,
18,84,17,2:22.835,+2.398,+0.127,176.5,19,CarTech Motorsport Bonk,ProAm,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Ahmad,ALSHEHAB,,,KWT,ALS,,,,,,
19,24,17,2:22.840,+2.403,+0.005,176.5,18,Team GP Elite,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Loek,HARTOG,,,NLD,LHA,,,,,,
20,98,18,2:22.955,+2.518,+0.115,176.4,21,HP Racing Int. with Huber,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Jan,SEYFFERT,,,DEU,SEY,,,,,,
21,7,3,2:23.005,+2.568,+0.050,176.3,18,Fach Auto Tech,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Jasin,FERATI,,,CHE,JFE,,,,,,
22,40,21,2:23.104,+2.667,+0.099,176.2,22,ID Racing,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Janne,STIAK,,,DEU,STI,,,,,,
23,41,19,2:23.126,+2.689,+0.022,176.2,22,ID Racing,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Diego,STIFTER,,,ITA,DST,,,,,,
24,54,20,2:23.384,+2.947,+0.258,175.9,22,CarTech Motorsport Bonk,ProAm,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Michael,ESSMANN,,,DEU,ESS,,,,,,
25,4,17,2:23.485,+3.048,+0.101,175.7,20,ProfilDoors by Huber Racing,ProAm,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Georgi,DONCHEV,,,BGR,DON,,,,,,
26,5,16,2:23.488,+3.051,+0.003,175.7,19,GP Elite,ProAm,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Sören,SPRENG,,,DEU,SPR,,,,,,
27,44,3,2:23.747,+3.310,+0.259,175.4,19,ProfilDoors by Huber Racing,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Jonas,GREIF,,,DEU,GRE,,,,,,
28,55,5,2:24.404,+3.967,+0.657,174.6,18,Proton Competition,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Lorenzo,FERRARI,,,ITA,FER,,,,,,
29,68,16,2:24.711,+4.274,+0.307,174.2,19,HRT Performance,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Tim,STENDER,,,DEU,STE,,,,,,
30,22,3,2:24.777,+4.340,+0.066,174.2,20,Scherer Sport PHX,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Matteo,FERRER-AZA,,,CHE,FEA,,,,,,
31,65,18,2:26.889,+6.452,+2.112,171.7,20,HRT Performance,ProAm,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Kai,PFISTER,,,DEU,PFI,,,,,,
32,69,3,2:30.853,+10.416,+3.964,167.1,20,HRT Performance,ProAm,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Holger,HARMSEN,,,DEU,HAR,,,,,,
