POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
23,41,Classified,12,34:29.202,+13.370,+1.058,4,2:41.188,156.4,ID Racing,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Diego,STIFTER,,,ITA,DST,,,,,,
24,7,Classified,12,34:29.422,+13.590,+0.220,4,2:40.267,157.3,Fach Auto Tech,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Jasin,FERATI,,,CHE,JFE,,,,,,
25,22,Classified,12,34:29.707,+13.875,+0.285,4,2:41.336,156.3,Scherer Sport PHX,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Matteo,FERRER-AZA,,,CHE,FEA,,,,,,
26,98,Classified,12,34:30.033,+14.201,+0.326,3,2:40.169,157.4,HP Racing Int. with Huber,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Jan,SEYFFERT,,,DEU,SEY,,,,,,
27,68,Classified,12,34:31.241,+15.409,+1.208,7,2:42.491,155.2,HRT Performance,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Tim,STENDER,,,DEU,STE,,,,,,
28,65,Classified,12,34:33.149,+17.317,+1.908,4,2:42.663,155.0,HRT Performance,ProAm,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Kai,PFISTER,,,DEU,PFI,,,,,,
29,69,Classified,12,34:35.292,+19.460,+2.143,12,2:45.106,152.7,HRT Performance,ProAm,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Holger,HARMSEN,,,DEU,HAR,,,,,,
,44,Not classified,8,21:40.806,,,4,2:40.577,157.0,ProfilDoors by Huber Racing,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Jonas,GREIF,,,DEU,GRE,,,,,,
,8,Not classified,5,13:28.807,,,5,2:39.627,158.0,Fach Auto Tech,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Alexander,FACH,,,CHE,FAC,,,,,,
,88,Not started,0,,,,0,,,Proton Competition,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Horst Felix,FELBERMAYR,,,AUT,FEL,,,,,,
