POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
15,4,Classified,13,34:35.522,+29.945,+1.326,8,2:25.677,173.1,ProfilDoors by Huber Racing,ProAm,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Georgi,DONCHEV,,,BGR,DON,,,,,,
16,28,Classified,13,34:37.101,+31.524,+1.579,13,2:25.923,172.8,Team GP Elite,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Huub,VAN EIJNDHOVEN,,,NLD,HVE,,,,,,
17,23,Classified,13,34:39.558,+33.981,+2.457,2,2:23.888,175.2,HP Racing Int. with Huber,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Lukas,ERTL,,,DEU,ERT,,,,,,
18,44,Classified,13,34:40.668,+35.091,+1.110,8,2:26.257,172.4,ProfilDoors by Huber Racing,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Jonas,GREIF,,,DEU,GRE,,,,,,
19,41,Classified,13,34:42.526,+36.949,+1.858,8,2:26.361,172.3,ID Racing,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Diego,STIFTER,,,ITA,DST,,,,,,
20,88,Classified,13,34:43.328,+37.751,+0.802,7,2:25.295,173.5,Proton Competition,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Horst Felix,FELBERMAYR,,,AUT,FEL,,,,,,
21,5,Classified,13,34:44.142,+38.565,+0.814,10,2:27.386,171.1,GP Elite,ProAm,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Sören,SPRENG,,,DEU,SPR,,,,,,
22,22,Classified,13,34:44.343,+38.766,+0.201,10,2:26.693,171.9,Scherer Sport PHX,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Matteo,FERRER-AZA,,,CHE,FEA,,,,,,
23,68,Classified,13,34:49.714,+44.137,+5.371,10,2:27.007,171.5,HRT Performance,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Tim,STENDER,,,DEU,STE,,,,,,
24,65,Classified,13,35:25.283,+1:19.706,+35.569,7,2:29.559,168.6,HRT Performance,ProAm,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Kai,PFISTER,,,DEU,PFI,,,,,,
25,69,Classified,13,35:37.773,+1:32.196,+12.490,2,2:31.727,166.2,HRT Performance,ProAm,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Holger,HARMSEN,,,DEU,HAR,,,,,,
,98,Not classified,6,17:47.198,,,2,2:25.023,173.9,HP Racing Int. with Huber,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Jan,SEYFFERT,,,DEU,SEY,,,,,,
,40,Not classified,6,18:10.321,,,2,2:25.042,173.8,ID Racing,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Janne,STIAK,,,DEU,STI,,,,,,
,54,Not classified,1,2:37.431,,,0,,,CarTech Motorsport Bonk,ProAm,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Michael,ESSMANN,,,DEU,ESS,,,,,,
,84,Not classified,1,2:37.754,,,0,,,CarTech Motorsport Bonk,ProAm,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Ahmad,ALSHEHAB,,,KWT,ALS,,,,,,
,14,Disqualified,13,34:12.411,,,2,2:22.673,176.7,Fach Auto Tech,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Morris,SCHURING,,,NLD,MSC,,,,,,
,8,Disqualified,13,34:27.890,,,2,2:24.421,174.6,Fach Auto Tech,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Alexander,FACH,,,CHE,FAC,,,,,,
,7,Disqualified,13,34:41.366,,,7,2:25.182,173.7,Fach Auto Tech,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Jasin,FERATI,,,CHE,JFE,,,,,,
