POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
19,93,Classified,12,32:40.938,+16.782,+4.071,6,2:27.444,171.0,Baporo  Motorsport,ProAm,,,Porsche 911 GT3 Cup (Type 992),,Baporo Motorsport CA,,,,,,,,,,Jaime,Font,,,ESP,FON,,,,,,
20,36,Classified,12,32:44.862,+20.706,+3.924,4,2:29.177,169.0,Hans Weijs Motorsport,Am,,,Porsche 911 GT3 Cup (Type 992),,Ralph Poppelaars,,,,,,,,,,Ralph,Poppelaars,,,NLD,POP,,,,,,
21,10,Classified,12,32:45.040,+20.884,+0.178,9,2:29.444,168.7,Ombra Racing,Pro,,,Porsche 911 GT3 Cup (Type 992),,OMBRA SRL,,,,,,,,,,Pietro,Armanni,,,ITA,ARM,,,,,,
22,11,Classified,12,32:46.178,+22.022,+1.138,4,2:26.971,171.6,JW Raceservice,Pro,,,Porsche 911 GT3 Cup (Type 992),,JW Raceservice,,,,,,,,,,Tijn,Jilesen,,,NLD,JIL,,,,,,
23,4,Classified,12,32:48.056,+23.900,+1.878,7,2:28.098,170.3,G2 Racing,Am,,,Porsche 911 GT3 Cup (Type 992),,DUWO RACING ASBL,,,,,,,,,,Marc,Waechter,,,CHE,WAE,,,,,,
24,911,Classified,12,32:48.152,+23.996,+0.096,8,2:30.872,167.1,RedAnt Racing,Am,,,Porsche 911 GT3 Cup (Type 992),,Luc Vanderfeesten,,,,,,,,,,Luc,Vanderfeesten,,,BEL,VDF,,,,,,
25,33,Classified,12,32:48.505,+24.349,+0.353,4,2:29.554,168.6,DUWO Racing,ProAm,,,Porsche 911 GT3 Cup (Type 992),,DUWO RACING ASMBL,,,,,,,,,,Sebastien,Lajoux,,,FRA,LAJ,,,,,,
26,42,Classified,12,32:49.125,+24.969,+0.620,6,2:27.217,171.3,Team GP Elite,Am,,,Porsche 911 GT3 Cup (Type 992),,Team GP Elite,,,,,,,,,,Cedric,Chassang,,,NLD,CHA,,,,,,
27,8,Classified,12,33:17.351,+53.195,+28.226,5,2:26.807,171.8,Revs Motorsport,ProAm,,,Porsche 911 GT3 Cup (Type 992),,Revs Motorsport BV,,,,,,,,,,Aaron,Mason,,,GBR,AMA,,,,,,
28,17,Classified,12,33:19.054,+54.898,+1.703,5,2:30.432,167.6,Speedlover,Am,,,Porsche 911 GT3 Cup (Type 992),,Speed Lover,,,,,,,,,,Bob,Wilwert,,,LUX,BWI,,,,,,
29,12,Classified,12,33:35.899,+1:11.743,+16.845,7,2:28.631,169.6,Team GP Elite,ProAm,,,Porsche 911 GT3 Cup (Type 992),,Team GP Elite,,,,,,,,,,Maik,Rosenberg,,,DEU,ROS,,,,,,
30,912,Classified,12,33:43.392,+1:19.236,+7.493,6,2:27.176,171.3,RedAnt Racing,Am,,,Porsche 911 GT3 Cup (Type 992),,Philippe Wils,,,,,,,,,,Philippe,Wils,,,BEL,PWI,,,,,,
31,75,Classified,12,34:06.651,+1:42.495,+23.259,7,2:26.276,172.4,Revs Motorsport,Pro,,,Porsche 911 GT3 Cup (Type 992),,Revs Motorsport BV,,,,,,,,,,Etienne,Ploenes,,,DEU,PLO,,,,,,
,87,Not classified,0,,,,0,,,Huber Racing,Pro,,,Porsche 911 GT3 Cup (Type 992),,Huber Racing,,,,,,,,,,Ariel,Levi,,,ISR,LEV,,,,,,
