POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
22,12,8,2:41.263,+5.005,+0.336,156.4,12,Team GP Elite,ProAm,,,Porsche 911 GT3 Cup (Type 992),,Team GP Elite,,,,,,,,,,Maik,Rosenberg,,,DEU,ROS,,,,,,
23,33,6,2:41.312,+5.054,+0.049,156.3,7,DUWO Racing,ProAm,,,Porsche 911 GT3 Cup (Type 992),,DUWO RACING ASMBL,,,,,,,,,,Sebastien,Lajoux,,,FRA,LAJ,,,,,,
24,93,12,2:41.400,+5.142,+0.088,156.2,12,Baporo  Motorsport,ProAm,,,Porsche 911 GT3 Cup (Type 992),,Baporo Motorsport CA,,,,,,,,,,Jaime,Font,,,ESP,FON,,,,,,
25,11,5,2:41.408,+5.150,+0.008,156.2,12,JW Raceservice,Pro,,,Porsche 911 GT3 Cup (Type 992),,JW Raceservice,,,,,,,,,,Tijn,Jilesen,,,NLD,JIL,,,,,,
26,42,12,2:41.563,+5.305,+0.155,156.1,12,Team GP Elite,Am,,,Porsche 911 GT3 Cup (Type 992),,Team GP Elite,,,,,,,,,,Cedric,Chassang,,,NLD,CHA,,,,,,
27,75,12,2:41.952,+5.694,+0.389,155.7,12,Revs Motorsport,Pro,,,Porsche 911 GT3 Cup (Type 992),,Revs Motorsport BV,,,,,,,,,,Etienne,Ploenes,,,DEU,PLO,,,,,,
28,36,2,2:42.291,+6.033,+0.339,155.4,13,Hans Weijs Motorsport,Am,,,Porsche 911 GT3 Cup (Type 992),,Ralph Poppelaars,,,,,,,,,,Ralph,Poppelaars,,,NLD,POP,,,,,,
29,912,8,2:42.336,+6.078,+0.045,155.3,13,RedAnt Racing,Am,,,Porsche 911 GT3 Cup (Type 992),,Philippe Wils,,,,,,,,,,Philippe,Wils,,,BEL,PWI,,,,,,
30,17,10,2:43.572,+7.314,+1.236,154.1,11,Speedlover,Am,,,Porsche 911 GT3 Cup (Type 992),,Speed Lover,,,,,,,,,,Bob,Wilwert,,,LUX,BWI,,,,,,
31,4,7,2:43.736,+7.478,+0.164,154.0,12,G2 Racing,Am,,,Porsche 911 GT3 Cup (Type 992),,DUWO RACING ASBL,,,,,,,,,,Marc,Waechter,,,CHE,WAE,,,,,,
32,911,11,2:44.292,+8.034,+0.556,153.5,13,RedAnt Racing,Am,,,Porsche 911 GT3 Cup (Type 992),,Luc Vanderfeesten,,,,,,,,,,Luc,Vanderfeesten,,,BEL,VDF,,,,,,
