POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
11,88,Classified,11,30:37.555,+23.151,+7.784,10,2:36.421,161.2,Huber Racing,Pro,,,Porsche 911 GT3 Cup (Type 992),,Huber Racing,,,,,,,,,,Horst Felix,Felbermayr,,,AUT,FEL,,,,,,
12,11,Classified,11,30:37.909,+23.505,+0.354,5,2:36.085,161.5,JW Raceservice,Pro,,,Porsche 911 GT3 Cup (Type 992),,JW Raceservice,,,,,,,,,,Tijn,Jilesen,,,NLD,JIL,,,,,,
13,8,Classified,11,30:41.676,+27.272,+3.767,7,2:36.846,160.8,Revs Motorsport,ProAm,,,Porsche 911 GT3 Cup (Type 992),,Revs Motorsport BV,,,,,,,,,,Aaron,Mason,,,GBR,AMA,,,,,,
14,10,Classified,11,30:42.347,+27.943,+0.671,4,2:35.866,161.8,Ombra Racing,Pro,,,Porsche 911 GT3 Cup (Type 992),,OMBRA SRL,,,,,,,,,,Pietro,Armanni,,,ITA,ARM,,,,,,
15,92,Classified,11,30:43.674,+29.270,+1.327,11,2:31.793,166.1,August by NGT,Pro,,,Porsche 911 GT3 Cup (Type 992),,August by NGT,,,,,,,,,,Benjamin,Paque,,,BEL,PAQ,,,,,,
16,36,Classified,11,30:44.104,+29.700,+0.430,10,2:36.874,160.7,Hans Weijs Motorsport,Am,,,Porsche 911 GT3 Cup (Type 992),,Ralph Poppelaars,,,,,,,,,,Ralph,Poppelaars,,,NLD,POP,,,,,,
17,912,Classified,11,30:45.092,+30.688,+0.988,10,2:35.720,161.9,RedAnt Racing,Am,,,Porsche 911 GT3 Cup (Type 992),,Philippe Wils,,,,,,,,,,Philippe,Wils,,,BEL,PWI,,,,,,
18,21,Classified,11,30:52.900,+38.496,+7.808,8,2:37.019,160.6,Team GP Elite,ProAm,,,Porsche 911 GT3 Cup (Type 992),,Team GP Elite,,,,,,,,,,Sacha,Norden,,,NLD,NOR,,,,,,
19,75,Classified,11,30:53.748,+39.344,+0.848,11,2:35.487,162.2,Revs Motorsport,Pro,,,Porsche 911 GT3 Cup (Type 992),,Revs Motorsport BV,,,,,,,,,,Etienne,Ploenes,,,DEU,PLO,,,,,,
20,3,Classified,11,30:53.830,+39.426,+0.082,10,2:36.399,161.2,Revs Motorsport,ProAm,,,Porsche 911 GT3 Cup (Type 992),,Revs Motorsport BV,,,,,,,,,,Ryan,Ratcliffe,,,GBR,RAT,,,,,,
21,13,Classified,11,30:58.355,+43.951,+4.525,11,2:37.905,159.7,Baporo Motorsport,ProAm,,,Porsche 911 GT3 Cup (Type 992),,Baporo Motorsport CA,,,,,,,,,,Joan,Vinyes,,,AND,VIN,,,,,,
22,93,Classified,11,31:01.100,+46.696,+2.745,8,2:37.443,160.1,Baporo  Motorsport,ProAm,,,Porsche 911 GT3 Cup (Type 992),,Baporo Motorsport CA,,,,,,,,,,Jaime,Font,,,ESP,FON,,,,,,
23,42,Classified,11,31:01.108,+46.704,+0.008,10,2:38.048,159.5,Team GP Elite,Am,,,Porsche 911 GT3 Cup (Type 992),,Team GP Elite,,,,,,,,,,Cedric,Chassang,,,NLD,CHA,,,,,,
24,33,Classified,11,31:01.741,+47.337,+0.633,10,2:37.885,159.7,DUWO Racing,ProAm,,,Porsche 911 GT3 Cup (Type 992),,DUWO RACING ASMBL,,,,,,,,,,Sebastien,Lajoux,,,FRA,LAJ,,,,,,
25,56,Classified,11,31:03.524,+49.120,+1.783,11,2:37.073,160.5,Q1 Trackracing,Pro,,,Porsche 911 GT3 Cup (Type 992),,Q1 Trackracing,,,,,,,,,,Quentin,Antonel,,,FRA,ANT,,,,,,
26,12,Classified,11,31:04.611,+50.207,+1.087,11,2:37.591,160.0,Team GP Elite,ProAm,,,Porsche 911 GT3 Cup (Type 992),,Team GP Elite,,,,,,,,,,Maik,Rosenberg,,,DEU,ROS,,,,,,
27,17,Classified,11,31:05.078,+50.674,+0.467,11,2:37.531,160.1,Speedlover,Am,,,Porsche 911 GT3 Cup (Type 992),,Speed Lover,,,,,,,,,,Bob,Wilwert,,,LUX,BWI,,,,,,
28,7,Classified,11,31:10.189,+55.785,+5.111,11,2:36.501,161.1,Speedlover,ProAm,,,Porsche 911 GT3 Cup (Type 992),,Speed Lover,,,,,,,,,,Didier,Glorieux,,,BEL,GLO,,,,,,
29,911,Classified,11,31:12.820,+58.416,+2.631,9,2:38.599,159.0,RedAnt Racing,Am,,,Porsche 911 GT3 Cup (Type 992),,Luc Vanderfeesten,,,,,,,,,,Luc,Vanderfeesten,,,BEL,VDF,,,,,,
30,9,Classified,11,31:28.427,+1:14.023,+15.607,9,2:34.286,163.4,Revs Motorsport,Pro,,,Porsche 911 GT3 Cup (Type 992),,Revs Motorsport BV,,,,,,,,,,Rik,Koen,,,NLD,KOE,,,,,,
,14,Not classified,4,12:21.072,,,4,2:41.059,156.6,JW Raceservice,Pro,,,Porsche 911 GT3 Cup (Type 992),,JW Raceservice,,,,,,,,,,Lucas,Van Eijndhoven,,,NLD,EIN,,,,,,
,4,Not classified,1,2:52.734,,,0,,,G2 Racing,Am,,,Porsche 911 GT3 Cup (Type 992),,DUWO RACING ASBL,,,,,,,,,,Marc,Waechter,,,CHE,WAE,,,,,,
