POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
17,31,8,2:39.295,+1.502,+0.125,158.3,12,Team Huber Racing,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Sebastian,FREYMUTH,,,DEU,FRE,,,,,,
18,23,12,2:39.900,+2.107,+0.605,157.7,13,HP Racing Int. with Huber,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Lukas,ERTL,,,DEU,ERT,,,,,,
19,98,10,2:40.004,+2.211,+0.104,157.6,12,HP Racing Int. with Huber,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Jan,SEYFFERT,,,DEU,SEY,,,,,,
20,55,9,2:40.079,+2.286,+0.075,157.5,11,Proton Competition,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Lorenzo,FERRARI,,,ITA,FER,,,,,,
21,4,9,2:40.431,+2.638,+0.352,157.2,11,ProfilDoors by Huber Racing,ProAm,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Georgi,DONCHEV,,,BGR,DON,,,,,,
22,41,8,2:40.454,+2.661,+0.023,157.1,11,ID Racing,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Diego,STIFTER,,,ITA,DST,,,,,,
23,44,8,2:40.580,+2.787,+0.126,157.0,11,ProfilDoors by Huber Racing,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Jonas,GREIF,,,DEU,GRE,,,,,,
24,54,8,2:40.781,+2.988,+0.201,156.8,11,CarTech Motorsport Bonk,ProAm,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Michael,ESSMANN,,,DEU,ESS,,,,,,
25,5,10,2:41.023,+3.230,+0.242,156.6,12,GP Elite,ProAm,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Sören,SPRENG,,,DEU,SPR,,,,,,
26,7,12,2:41.548,+3.755,+0.525,156.1,12,Fach Auto Tech,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Jasin,FERATI,,,CHE,JFE,,,,,,
27,84,2,2:42.125,+4.332,+0.577,155.5,11,CarTech Motorsport Bonk,ProAm,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Ahmad,ALSHEHAB,,,KWT,ALS,,,,,,
28,22,12,2:42.168,+4.375,+0.043,155.5,12,Scherer Sport PHX,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Matteo,FERRER-AZA,,,CHE,FEA,,,,,,
29,88,7,2:42.567,+4.774,+0.399,155.1,11,Proton Competition,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Horst Felix,FELBERMAYR,,,AUT,FEL,,,,,,
30,68,9,2:43.142,+5.349,+0.575,154.6,12,HRT Performance,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Tim,STENDER,,,DEU,STE,,,,,,
31,65,11,2:44.456,+6.663,+1.314,153.3,12,HRT Performance,ProAm,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Kai,PFISTER,,,DEU,PFI,,,,,,
,69,10,2:51.876,,,146.7,10,HRT Performance,ProAm,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Holger,HARMSEN,,,DEU,HAR,,,,,,
