POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
11,18,6,2:24.044,+2.453,+0.072,175.0,11,Ombra Racing,Pro,,,Porsche 911 GT3 Cup (Type 992),,OMBRA SRL,,,,,,,,,,Keagan,Masters,,,ZAF,KMA,,,,,,
12,75,11,2:24.096,+2.505,+0.052,175.0,13,Revs Motorsport,Pro,,,Porsche 911 GT3 Cup (Type 992),,Revs Motorsport BV,,,,,,,,,,Etienne,Ploenes,,,DEU,PLO,,,,,,
13,777,10,2:24.232,+2.641,+0.136,174.8,14,RedAnt Racing,Pro,,,Porsche 911 GT3 Cup (Type 992),,Nationale Autoclub Excelsior,,,,,,,,,,Sam,Dejonghe,,,BEL,DEJ,,,,,,
14,9,4,2:24.507,+2.916,+0.275,174.5,11,Revs Motorsport,Pro,,,Porsche 911 GT3 Cup (Type 992),,Revs Motorsport BV,,,,,,,,,,Rik,Koen,,,NLD,KOE,,,,,,
15,21,8,2:24.508,+2.917,+0.001,174.5,13,Team GP Elite,ProAm,,,Porsche 911 GT3 Cup (Type 992),,Team GP Elite,,,,,,,,,,Sacha,Norden,,,NLD,NOR,,,,,,
16,10,10,2:24.518,+2.927,+0.010,174.5,12,Ombra Racing,Pro,,,Porsche 911 GT3 Cup (Type 992),,OMBRA SRL,,,,,,,,,,Pietro,Armanni,,,ITA,ARM,,,,,,
17,11,7,2:24.709,+3.118,+0.191,174.2,12,JW Raceservice,Pro,,,Porsche 911 GT3 Cup (Type 992),,JW Raceservice,,,,,,,,,,Tijn,Jilesen,,,NLD,JIL,,,,,,
18,912,3,2:24.814,+3.223,+0.105,174.1,15,RedAnt Racing,Am,,,Porsche 911 GT3 Cup (Type 992),,Philippe Wils,,,,,,,,,,Philippe,Wils,,,BEL,PWI,,,,,,
19,7,3,2:24.873,+3.282,+0.059,174.0,12,Speedlover,ProAm,,,Porsche 911 GT3 Cup (Type 992),,Speed Lover,,,,,,,,,,Didier,Glorieux,,,BEL,GLO,,,,,,
20,57,5,2:24.917,+3.326,+0.044,174.0,14,Q1 Trackracing,Pro,,,Porsche 911 GT3 Cup (Type 992),,Q1 Trackracing,,,,,,,,,,Dirk,Schouten,,,NLD,DSC,,,,,,
21,42,10,2:25.102,+3.511,+0.185,173.8,13,Team GP Elite,Am,,,Porsche 911 GT3 Cup (Type 992),,Team GP Elite,,,,,,,,,,Cedric,Chassang,,,NLD,CHA,,,,,,
22,14,9,2:25.297,+3.706,+0.195,173.5,13,JW Raceservice,Pro,,,Porsche 911 GT3 Cup (Type 992),,JW Raceservice,,,,,,,,,,Lucas,Van Eijndhoven,,,NLD,EIN,,,,,,
23,911,9,2:25.639,+4.048,+0.342,173.1,11,RedAnt Racing,Am,,,Porsche 911 GT3 Cup (Type 992),,Luc Vanderfeesten,,,,,,,,,,Luc,Vanderfeesten,,,BEL,VDF,,,,,,
24,36,7,2:25.744,+4.153,+0.105,173.0,13,Hans Weijs Motorsport,Am,,,Porsche 911 GT3 Cup (Type 992),,Ralph Poppelaars,,,,,,,,,,Ralph,Poppelaars,,,NLD,POP,,,,,,
25,12,9,2:26.295,+4.704,+0.551,172.4,13,Team GP Elite,ProAm,,,Porsche 911 GT3 Cup (Type 992),,Team GP Elite,,,,,,,,,,Maik,Rosenberg,,,DEU,ROS,,,,,,
26,33,3,2:26.316,+4.725,+0.021,172.3,13,DUWO Racing,ProAm,,,Porsche 911 GT3 Cup (Type 992),,DUWO RACING ASMBL,,,,,,,,,,Sebastien,Lajoux,,,FRA,LAJ,,,,,,
27,56,10,2:26.465,+4.874,+0.149,172.2,13,Q1 Trackracing,Pro,,,Porsche 911 GT3 Cup (Type 992),,Q1 Trackracing,,,,,,,,,,Quentin,Antonel,,,FRA,ANT,,,,,,
28,8,9,2:27.192,+5.601,+0.727,171.3,11,Revs Motorsport,ProAm,,,Porsche 911 GT3 Cup (Type 992),,Revs Motorsport BV,,,,,,,,,,Aaron,Mason,,,GBR,AMA,,,,,,
29,93,8,2:27.251,+5.660,+0.059,171.2,12,Baporo  Motorsport,ProAm,,,Porsche 911 GT3 Cup (Type 992),,Baporo Motorsport CA,,,,,,,,,,Jaime,Font,,,ESP,FON,,,,,,
30,13,5,2:27.550,+5.959,+0.299,170.9,13,Baporo Motorsport,ProAm,,,Porsche 911 GT3 Cup (Type 992),,Baporo Motorsport CA,,,,,,,,,,Joan,Vinyes,,,AND,VIN,,,,,,
31,4,9,2:28.182,+6.591,+0.632,170.2,13,G2 Racing,Am,,,Porsche 911 GT3 Cup (Type 992),,DUWO RACING ASBL,,,,,,,,,,Marc,Waechter,,,CHE,WAE,,,,,,
32,17,11,2:30.347,+8.756,+2.165,167.7,15,Speedlover,Am,,,Porsche 911 GT3 Cup (Type 992),,Speed Lover,,,,,,,,,,Bob,Wilwert,,,LUX,BWI,,,,,,
