POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
22,91,Classified,13,33:42.816,+35.670,+0.477,11,2:23.468,175.7,a-workx by PORSCHE PADERBORN,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Gian Luca,TÜCCAROGLU,,,GER,TUE,,,,,,
23,84,Classified,13,33:46.691,+39.545,+3.875,8,2:24.803,174.1,a-workx by PORSCHE PADERBORN,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ahmad,ALSHEHAB,,,KUW,ALS,,,,,,
24,54,Classified,13,33:52.772,+45.626,+6.081,13,2:25.051,173.8,Team75 Bernhard,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Michael,ESSMANN,,,GER,ESS,,,,,,
25,65,Classified,13,33:56.991,+49.845,+4.219,12,2:26.251,172.4,Proton Huber Competition,ProAm,,,Porsche 911 GT3 Cup,,Guest,,,,,,,,,,Kai,PFISTER,,,GER,PFI,,,,,,
26,31,Classified,13,33:57.355,+50.209,+0.364,7,2:25.357,173.5,GP Elite,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Samer,SHAHIN,,,AUS,SHA,,,,,,
27,69,Classified,13,34:05.967,+58.821,+8.612,9,2:25.970,172.7,a-workx by PORSCHE PADERBORN,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ahmed,ALKHOORI,,,UAE,ALM,,,,,,
28,44,Classified,13,34:10.313,+1:03.167,+4.346,8,2:25.799,172.9,ID Racing,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Emely,DE HEUS,,,NED,EDH,,,,,,
29,5,Classified,13,34:39.949,+1:32.803,+29.636,7,2:28.017,170.3,GP Elite,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sören,SPRENG,,1094,GER,SPR,,,,,,
,33,Not classified,1,7:02.680,,,0,,,Bonk Motorsport,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Michael,SCHREY,,,GER,SRY,,,,,,
,98,Not classified,0,,,,0,,,Target Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jan,SEYFFERT,,,GER,SEY,,,,,,
