POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
12,42,20,2:21.179,+1.156,+0.056,178.6,21,ID Racing,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Kiano,BLUM,,,AUT,BLU,,,,,,
13,55,19,2:21.315,+1.292,+0.136,178.4,21,Team Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Colin,BÖNIGHAUSEN,,,GER,BOE,,,,,,
14,32,15,2:21.664,+1.641,+0.349,178.0,16,Target Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sebastian,FREYMUTH,,,GER,FRE,,,,,,
15,91,16,2:21.841,+1.818,+0.177,177.8,17,a-workx by PORSCHE PADERBORN,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Gian Luca,TÜCCAROGLU,,,GER,TUE,,,,,,
16,21,19,2:22.037,+2.014,+0.196,177.5,19,Proton Huber Competition,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sacha,NORDEN,,,NED,NOR,,,,,,
17,8,4,2:22.160,+2.137,+0.123,177.4,18,Laptime-Performance,Rookie,,,Porsche 911 GT3 Cup,,Guest,,,,,,,,,,Dirk,SCHOUTEN,,,NED,SCH,,,,,,
18,98,16,2:22.358,+2.335,+0.198,177.1,17,Target Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jan,SEYFFERT,,,GER,SEY,,,,,,
19,4,17,2:22.416,+2.393,+0.058,177.0,19,GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jonas,GREIF,,,GER,GRE,,,,,,
20,5,15,2:22.707,+2.684,+0.291,176.7,17,GP Elite,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sören,SPRENG,,1094,GER,SPR,,,,,,
21,84,14,2:22.866,+2.843,+0.159,176.5,17,a-workx by PORSCHE PADERBORN,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ahmad,ALSHEHAB,,,KUW,ALS,,,,,,
22,27,10,2:22.928,+2.905,+0.062,176.4,16,Target,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Matheus,FERREIRA,,,BRA,FER,,,,,,
23,13,10,2:23.180,+3.157,+0.252,176.1,15,Target,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexander,TAUSCHER,,,GER,TAU,,,,,,
24,24,5,2:23.383,+3.360,+0.203,175.9,9,Team GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Kas,HAVERKORT,,,NED,HAV,,,,,,
25,44,19,2:23.412,+3.389,+0.029,175.8,20,ID Racing,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Emely,DE HEUS,,,NED,EDH,,,,,,
26,33,19,2:23.440,+3.417,+0.028,175.8,20,Bonk Motorsport,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Michael,SCHREY,,,GER,SRY,,,,,,
27,31,15,2:23.726,+3.703,+0.286,175.4,21,GP Elite,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Samer,SHAHIN,,,AUS,SHA,,,,,,
28,95,4,2:24.312,+4.289,+0.586,174.7,5,Team Proton Huber Competition,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Joseph,WARHURST,,,GBR,WAR,,,,,,
29,54,4,2:24.874,+4.851,+0.562,174.0,11,Team75 Bernhard,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Michael,ESSMANN,,,GER,ESS,,,,,,
30,69,17,2:25.096,+5.073,+0.222,173.8,18,a-workx by PORSCHE PADERBORN,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ahmed,ALKHOORI,,,UAE,ALM,,,,,,
31,65,10,2:26.545,+6.522,+1.449,172.1,12,Proton Huber Competition,ProAm,,,Porsche 911 GT3 Cup,,Guest,,,,,,,,,,Kai,PFISTER,,,GER,PFI,,,,,,
