POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
21,4,3,2:22.911,+3.606,+0.123,176.4,5,GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jonas,GREIF,,,GER,GRE,,,,,,
22,5,2,2:23.212,+3.907,+0.301,176.1,5,GP Elite,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sören,SPRENG,,1094,GER,SPR,,,,,,
23,95,3,2:23.290,+3.985,+0.078,176.0,5,Team Proton Huber Competition,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Joseph,WARHURST,,,GBR,WAR,,,,,,
24,15,2,2:23.296,+3.991,+0.006,176.0,4,Team75 Bernhard,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Daniel,GREGOR,,,GER,GRG,,,,,,
25,31,4,2:23.441,+4.136,+0.145,175.8,5,GP Elite,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Samer,SHAHIN,,,AUS,SHA,,,,,,
26,54,4,2:23.688,+4.383,+0.247,175.5,5,Team75 Bernhard,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Michael,ESSMANN,,,GER,ESS,,,,,,
27,44,3,2:23.928,+4.623,+0.240,175.2,4,ID Racing,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Emely,DE HEUS,,,NED,EDH,,,,,,
28,69,4,2:25.225,+5.920,+1.297,173.6,5,a-workx by PORSCHE PADERBORN,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ahmed,ALKHOORI,,,UAE,ALM,,,,,,
29,65,3,2:26.682,+7.377,+1.457,171.9,4,Proton Huber Competition,ProAm,,,Porsche 911 GT3 Cup,,Guest,,,,,,,,,,Kai,PFISTER,,,GER,PFI,,,,,,
,46,2,2:41.470,,,156.2,5,Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Robert,DE HAAN,,,NED,DHA,,,,,,
,13,2,2:42.096,,,155.6,4,Target,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexander,TAUSCHER,,,GER,TAU,,,,,,
