POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
22,6,7,2:09.028,+2.259,+0.015,130.4,8,FP RACING,,,,MITJET 2L,,,,,,,,,,,,Jonathan,SERRELI,,,FRA,,,,,,,
23,72,2,2:09.325,+2.556,+0.297,130.1,8,DS EVENT,G,,,MITJET 2L,,,,,,,,,,,,Olivier,DESCHAMPS,,,FRA,,,,,,,
24,64,3,2:09.555,+2.786,+0.230,129.9,7,TLR,,,,MITJET 2L,,,,,,,,,,,,Thomas,LAISNE,,,FRA,,,,,,,
25,88,7,2:09.681,+2.912,+0.126,129.8,7,MV2S RACING,S,,,MITJET 2L,,,,,,,,,,,,Etienne,CATTEAU,,,FRA,,,,,,,
26,69,6,2:09.914,+3.145,+0.233,129.5,8,GT DRIVE,G,,,MITJET 2L,,,,,,,,,,,,Xavier,BOURLARD,,,BEL,,,,,,,
27,17,6,2:09.988,+3.219,+0.074,129.5,8,ARCTIC ENERGY,,,,MITJET 2L,,,,,,,,,,,,Max,SALO,,,LTU,,,,,,,
28,128,7,2:10.535,+3.766,+0.547,128.9,8,GT DRIVE,,,,MITJET 2L,,,,,,,,,,,,Fabien,FRANCISCO,,,FRA,,,,,,,
29,49,2,2:11.227,+4.458,+0.692,128.3,3,MV2S RACING,S,,,MITJET 2L,,,,,,,,,,,,Yvan,DUPUIS,,,FRA,,,,,,,
30,81,8,2:12.743,+5.974,+1.516,126.8,8,DS EVENT,G,,,MITJET 2L,,,,,,,,,,,,Sebastien,LOIRET-FOURNIER,,,FRA,,,,,,,
31,77,6,2:22.433,+15.664,+9.690,118.2,6,VPS RACING,G,,,MITJET 2L,,,,,,,,,,,,Stéphane,DILOUYA,,,FRA,,,,,,,
32,9,0,,,,,0,FP RACING,,,,MITJET 2L,,,,,,,,,,,,Thierry ,AYLIES,,,FRA,,,,,,,
33,139,0,,,,,0,DS EVENT,,,,MITJET 2L,,,,,,,,,,,,Andréa,DELDOSSI,,,FRA,,,,,,,
