POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
17,22,6,2:09.899,+2.985,+0.051,129.6,8,MV2S Racing,G,,,MITJET 2L,,,,,,,,,,,,Christophe,CRESP,,,FRA,,,,,,,
18,38,7,2:10.434,+3.520,+0.535,129.0,9,SUNSET RACING,G,,,MITJET 2L,,,,,,,,,,,,Fabien,REDCENT,,,FRA,,,,,,,
19,51,5,2:10.985,+4.071,+0.551,128.5,8,K-WORX,,,,MITJET 2L,,,,,,,,,,,,Thibaut,MOGICA,,,FRA,,,,,,,
20,77,4,2:11.362,+4.448,+0.377,128.1,8,VPS RACING,,,,MITJET 2L,,,,,,,,,,,,Jean-Paul,MINASSIAN/DILOUYA,,,FRA,,,,,,,
21,88,5,2:11.781,+4.867,+0.419,127.7,9,MV2S RACING,,,,MITJET 2L,,,,,,,,,,,,Etienne,CATTEAU,,,,,,,,,,
22,111,3,2:11.924,+5.010,+0.143,127.6,9,ARCTIC ENERGY,S,,,MITJET 2L,,,,,,,,,,,,Mikhail,MAKAROVSKII,,,,,,,,,,
23,49,4,2:12.227,+5.313,+0.303,127.3,7,MV2S RACING,S,,,MITJET 2L,,,,,,,,,,,,Yvan,DUPUIS,,,FRA,,,,,,,
24,23,3,2:12.608,+5.694,+0.381,126.9,6,GENERATION STUNT,G,,,MITJET 2L,,,,,,,,,,,,Jeremy,LOURENCO,,,FRA,,,,,,,
25,75,5,2:16.171,+9.257,+3.563,123.6,8,VPS RACING,J,,,MITJET 2L,,,,,,,,,,,,Sami,DHAHRI,,,,,,,,,,
26,81,6,2:17.857,+10.943,+1.686,122.1,8,DS EVENT,G,,,MITJET 2L,,,,,,,,,,,,Sebastien,LOIRET-FOURNIER,,,FRA,,,,,,,
27,9,0,,+4.991,+0.254,,5,FP RACING,,,,MITJET 2L,,,,,,,,,,,,Fabien,PERDU/AYLIES,,,FRA,,,,,,,
28,64,0,,+9.787,+2.091,,7,TLR,,,,MITJET 2L,,,,,,,,,,,,Thomas,LAISNE,,,FRA,,,,,,,
29,72,0,,+5.491,+0.074,,8,DS EVENT,G,,,MITJET 2L,,,,,,,,,,,,Olivier,DESCHAMPS,,,FRA,,,,,,,
30,79,0,,-,-,,8,VPS RACING,J,,,MITJET 2L,,,,,,,,,,,,Romain,FAVRE,,,FRA,,,,,,,
31,84,0,,+0.118,+0.118,,9,K-WORX,,,,MITJET 2L,,,,,,,,,,,,Benoit,CASTAGNE,,,FRA,,,,,,,
32,99,0,,+1.777,+0.132,,9,MV2S RACING,J,,,MITJET 2L,,,,,,,,,,,,Matteo,SALOMONE,,,FRA,,,,,,,
33,108,0,,,,,0,RV  COMPETITION,F,,,MITJET 2L,,,,,,,,,,,,Romain,VASSAL/DRIGOU,,,FRA,,,,,,,
34,128,0,,+3.879,+0.359,,8,GT DRIVE,,,,MITJET 2L,,,,,,,,,,,,Benjamin,LAGIER/FRANCISCO,,,FRA,,,,,,,
