POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
11,123,5,2:07.611,+1.056,+0.254,131.9,7,RACING SPIRIT OF LEMAN,,,,MITJET 2L,,,,,,,,,,,,Théo,CHALAL,,,FRA,,,,,,,
12,59,4,2:07.736,+1.181,+0.125,131.8,7,MV2S RACING,,,,MITJET 2L,,,,,,,,,,,,Miguel,GARCIA,,,FRA,,,,,,,
13,78,7,2:07.785,+1.230,+0.049,131.7,7,VPS RACING,J,,,MITJET 2L,,,,,,,,,,,,Edgar,MALOIGNE,,,FRA,,,,,,,
14,23,6,2:07.963,+1.408,+0.178,131.5,7,GENERATION STUNT,G,,,MITJET 2L,,,,,,,,,,,,Jeremy,LOURENCO,,,FRA,,,,,,,
15,128,6,2:08.140,+1.585,+0.177,131.3,7,GT DRIVE,,,,MITJET 2L,,,,,,,,,,,,Benjamin,LAGIER,,,FRA,,,,,,,
16,6,7,2:08.184,+1.629,+0.044,131.3,7,FP RACING,,,,MITJET 2L,,,,,,,,,,,,Jonathan,SERRELI,,,FRA,,,,,,,
17,4,7,2:08.198,+1.643,+0.014,131.3,7,DS EVENT,,,,MITJET 2L,,,,,,,,,,,,Jules,DONCIEUX,,,FRA,,,,,,,
18,30,6,2:08.238,+1.683,+0.040,131.2,7,RACING SPIRIT OF LEMAN,F,,,MITJET 2L,,,,,,,,,,,,Karen,GAILLARD,,,CHE,,,,,,,
19,8,7,2:08.312,+1.757,+0.074,131.2,7,GT DRIVE,G,,,MITJET 2L,,,,,,,,,,,,Manu,DAMIANI,,,FRA,,,,,,,
20,245,6,2:08.528,+1.973,+0.216,130.9,7,JBJ RACING,G,,,MITJET 2L,,,,,,,,,,,,Jesper Brunhoj,JENSEN,,,DNK,,,,,,,
21,22,4,2:08.582,+2.027,+0.054,130.9,7,MV2S Racing,G,,,MITJET 2L,,,,,,,,,,,,Christophe,CRESP,,,FRA,,,,,,,
22,111,7,2:08.672,+2.117,+0.090,130.8,7,ARCTIC ENERGY,S,,,MITJET 2L,,,,,,,,,,,,Mikhail,MAKAROVSKII,,,LTU,,,,,,,
23,51,2,2:08.850,+2.295,+0.178,130.6,7,K-WORX,,,,MITJET 2L,,,,,,,,,,,,Thibaut,MOGICA,,,FRA,,,,,,,
24,38,7,2:08.924,+2.369,+0.074,130.5,7,SUNSET RACING,G,,,MITJET 2L,,,,,,,,,,,,Fabien,REDCENT,,,FRA,,,,,,,
25,72,7,2:09.049,+2.494,+0.125,130.4,7,DS EVENT,G,,,MITJET 2L,,,,,,,,,,,,Olivier,DESCHAMPS,,,FRA,,,,,,,
26,64,5,2:09.247,+2.692,+0.198,130.2,7,TLR,,,,MITJET 2L,,,,,,,,,,,,Thomas,LAISNE,,,FRA,,,,,,,
27,77,3,2:09.389,+2.834,+0.142,130.1,7,VPS RACING,G,,,MITJET 2L,,,,,,,,,,,,Jean - Paul,MINASSIAN,,,FRA,,,,,,,
28,69,6,2:09.503,+2.948,+0.114,130.0,7,GT DRIVE,G,,,MITJET 2L,,,,,,,,,,,,Xavier,BOURLARD,,,BEL,,,,,,,
29,88,3,2:10.060,+3.505,+0.557,129.4,7,MV2S RACING,S,,,MITJET 2L,,,,,,,,,,,,Etienne,CATTEAU,,,FRA,,,,,,,
30,79,5,2:10.098,+3.543,+0.038,129.4,6,VPS RACING,J,,,MITJET 2L,,,,,,,,,,,,Romain,FAVRE,,,FRA,,,,,,,
31,49,5,2:10.953,+4.398,+0.855,128.5,7,MV2S RACING,S,,,MITJET 2L,,,,,,,,,,,,Yvan,DUPUIS,,,FRA,,,,,,,
32,9,0,,,,,0,FP RACING,,,,MITJET 2L,,,,,,,,,,,,Fabien,PERDU,,,FRA,,,,,,,
33,139,0,,,,,0,DS EVENT,,,,MITJET 2L,,,,,,,,,,,,Andréa,DELDOSSI,,,FRA,,,,,,,
