POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
14,111,Classified,9,21:50.846,+10.904,+1.523,8,2:08.605,130.9,ARCTIC ENERGY,S,,,MITJET 2L,,,,,,,,,,,,Mikhail,MAKAROVSKII,,,LTU,,,,,,,
15,8,Classified,9,21:51.303,+11.361,+0.457,7,2:08.196,131.3,GT DRIVE,G,,,MITJET 2L,,,,,,,,,,,,Manu,DAMIANI,,,FRA,,,,,,,
16,6,Classified,9,21:52.174,+12.232,+0.871,8,2:08.439,131.0,FP RACING,,,,MITJET 2L,,,,,,,,,,,,Jonathan,SERRELI,,,FRA,,,,,,,
17,51,Classified,9,21:52.350,+12.408,+0.176,8,2:08.380,131.1,K-WORX,,,,MITJET 2L,,,,,,,,,,,,Thibaut,MOGICA,,,FRA,,,,,,,
18,128,Classified,9,21:53.105,+13.163,+0.755,8,2:08.003,131.5,GT DRIVE,,,,MITJET 2L,,,,,,,,,,,,Benjamin,LAGIER,,,FRA,,,,,,,
19,75,Classified,9,21:55.243,+15.301,+2.138,7,2:08.669,130.8,VPS RACING,J,,,MITJET 2L,,,,,,,,,,,,Sami,DHAHRI,,,FRA,,,,,,,
20,4,Classified,9,21:56.211,+16.269,+0.968,7,2:08.837,130.6,DS EVENT,,,,MITJET 2L,,,,,,,,,,,,Jules,DONCIEUX,,,FRA,,,,,,,
21,38,Classified,9,21:57.519,+17.577,+1.308,9,2:09.885,129.6,SUNSET RACING,G,,,MITJET 2L,,,,,,,,,,,,Fabien,REDCENT,,,FRA,,,,,,,
22,7,Classified,9,21:57.609,+17.667,+0.090,6,2:06.765,132.8,MITJET INTERNATIONNAL,,,,MITJET 2L,,,,,,,,,,,,Louis,ROUSSET,,,FRA,,,,,,,
23,64,Classified,9,21:58.964,+19.022,+1.355,8,2:09.195,130.3,TLR,,,,MITJET 2L,,,,,,,,,,,,Thomas,LAISNE,,,FRA,,,,,,,
24,99,Classified,9,22:05.810,+25.868,+6.846,7,2:08.793,130.7,MV2S RACING,J,,,MITJET 2L,,,,,,,,,,,,Matteo,SALOMONE,,,FRA,,,,,,,
25,49,Classified,9,22:07.024,+27.082,+1.214,8,2:10.156,129.3,MV2S RACING,S,,,MITJET 2L,,,,,,,,,,,,Yvan,DUPUIS,,,FRA,,,,,,,
26,9,Classified,9,22:07.769,+27.827,+0.745,8,2:10.528,128.9,FP RACING,,,,MITJET 2L,,,,,,,,,,,,Fabien,PERDU,,,FRA,,,,,,,
27,88,Classified,9,22:08.769,+28.827,+1.000,6,2:09.722,129.7,MV2S RACING,S,,,MITJET 2L,,,,,,,,,,,,Etienne,CATTEAU,,,FRA,,,,,,,
28,72,Classified,9,22:38.433,+58.491,+29.664,5,2:10.175,129.3,DS EVENT,G,,,MITJET 2L,,,,,,,,,,,,Olivier,DESCHAMPS,,,FRA,,,,,,,
29,22,Classified,4,13:48.306,5 Laps,5 Laps,0,,,MV2S Racing,G,,,MITJET 2L,,,,,,,,,,,,Christophe,CRESP,,,FRA,,,,,,,
30,245,Classified,1,2:21.695,8 Laps,3 Laps,0,,,JBJ RACING,G,,,MITJET 2L,,,,,,,,,,,,Jesper Brunhoj,JENSEN,,,DNK,,,,,,,
31,78,Classified,0,,9 Laps,1 Lap,0,,,VPS RACING,J,,,MITJET 2L,,,,,,,,,,,,Edgar,MALOIGNE,,,FRA,,,,,,,
32,77,Classified,0,,9 Laps,,0,,,VPS RACING,G,,,MITJET 2L,,,,,,,,,,,,Jean - Paul,MINASSIAN,,,FRA,,,,,,,
,123,Not started,0,,,,0,,,RACING SPIRIT OF LEMAN,,,,MITJET 2L,,,,,,,,,,,,Théo,CHALAL,,,FRA,,,,,,,
