POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
12,4,Classified,10,21:50.334,+27.033,+4.162,8,2:09.429,130.0,DS EVENT,,,,MITJET 2L,,,,,,,,,,,,Jules,DONCIEUX,,,FRA,,,,,,,
13,38,Classified,10,21:51.020,+27.719,+0.686,5,2:09.635,129.8,SUNSET RACING,G,,,MITJET 2L,,,,,,,,,,,,Fabien,REDCENT,,,FRA,,,,,,,
14,69,Classified,10,21:51.565,+28.264,+0.545,9,2:09.015,130.4,GT DRIVE,G,,,MITJET 2L,,,,,,,,,,,,Xavier,BOURLARD,,,BEL,,,,,,,
15,8,Classified,10,21:54.000,+30.699,+2.435,6,2:09.508,130.0,GT DRIVE,G,,,MITJET 2L,,,,,,,,,,,,Manu,DAMIANI,,,FRA,,,,,,,
16,245,Classified,10,21:54.295,+30.994,+0.295,10,2:09.045,130.4,JBJ RACING,G,,,MITJET 2L,,,,,,,,,,,,Jesper Brunhoj,JENSEN,,,DNK,,,,,,,
17,51,Classified,10,21:56.824,+33.523,+2.529,7,2:09.338,130.1,K-WORX,,,,MITJET 2L,,,,,,,,,,,,Thibaut,MOGICA,,,FRA,,,,,,,
18,22,Classified,10,21:57.503,+34.202,+0.679,5,2:09.694,129.8,MV2S Racing,G,,,MITJET 2L,,,,,,,,,,,,Christophe,CRESP,,,FRA,,,,,,,
19,59,Classified,10,22:00.105,+36.804,+2.602,9,2:09.881,129.6,MV2S RACING,J,,,MITJET 2L,,,,,,,,,,,,Marcel,LAUGIER,,,FRA,,,,,,,
20,79,Classified,10,22:01.578,+38.277,+1.473,6,2:07.804,131.7,VPS RACING,J,,,MITJET 2L,,,,,,,,,,,,Romain,FAVRE,,,FRA,,,,,,,
21,6,Classified,10,22:02.407,+39.106,+0.829,8,2:09.359,130.1,FP RACING,,,,MITJET 2L,,,,,,,,,,,,Jonathan,SERRELI,,,FRA,,,,,,,
22,17,Classified,10,22:02.882,+39.581,+0.475,8,2:09.686,129.8,ARCTIC ENERGY,,,,MITJET 2L,,,,,,,,,,,,Max,SALO,,,LTU,,,,,,,
23,88,Classified,10,22:03.913,+40.612,+1.031,9,2:09.508,130.0,MV2S RACING,S,,,MITJET 2L,,,,,,,,,,,,Etienne,CATTEAU,,,FRA,,,,,,,
24,128,Classified,10,22:05.587,+42.286,+1.674,10,2:10.288,129.2,GT DRIVE,,,,MITJET 2L,,,,,,,,,,,,Fabien,FRANCISCO,,,FRA,,,,,,,
25,111,Classified,10,22:07.177,+43.876,+1.590,9,2:09.582,129.9,ARCTIC ENERGY,S,,,MITJET 2L,,,,,,,,,,,,Mikhail,MAKAROVSKII,,,LTU,,,,,,,
26,72,Classified,10,22:07.740,+44.439,+0.563,10,2:10.756,128.7,DS EVENT,G,,,MITJET 2L,,,,,,,,,,,,Olivier,DESCHAMPS,,,FRA,,,,,,,
27,49,Classified,10,22:21.075,+57.774,+13.335,2,2:11.854,127.6,MV2S RACING,S,,,MITJET 2L,,,,,,,,,,,,Yvan,DUPUIS,,,FRA,,,,,,,
28,9,Classified,10,22:21.300,+57.999,+0.225,4,2:11.871,127.6,FP RACING,,,,MITJET 2L,,,,,,,,,,,,Thierry ,AYLIES,,,FRA,,,,,,,
29,75,Classified,10,23:15.523,+1:52.222,+54.223,8,2:08.761,130.7,VPS RACING,J,,,MITJET 2L,,,,,,,,,,,,Sami,DHAHRI,,,FRA,,,,,,,
30,64,Classified,9,20:30.557,1 Lap,1 Lap,8,2:10.319,129.1,TLR,,,,MITJET 2L,,,,,,,,,,,,Thomas,LAISNE,,,FRA,,,,,,,
31,77,Classified,7,19:00.839,3 Laps,2 Laps,4,2:22.595,118.0,VPS RACING,G,,,MITJET 2L,,,,,,,,,,,,Stéphane,DILOUYA,,,FRA,,,,,,,
32,7,Classified,0,,10 Laps,7 Laps,0,,,MITJET INTERNATIONNAL,G,,,MITJET 2L,,,,,,,,,,,,Olivier,PANIS,,,FRA,,,,,,,
,123,Not started,0,,,,0,,,RACING SPIRIT OF LEMAN,,,,MITJET 2L,,,,,,,,,,,,Théo,CHALAL,,,FRA,,,,,,,
