POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
11,11,4,2:05.690,+0.690,+0.023,140.6,7,RANGONI,,CCS,CCS-JUN,,,,,,,,,,,,,Nikola,TOSIC,,,SRB,,,,,,,
12,55,4,2:05.802,+0.802,+0.112,140.5,7,WESTBOURNE MOTORSPORT,,CCS,CCS-CHA,,,,,,,,,,,,,Ben,COLBURN,,,GBR,,,,,,,
13,227,5,2:05.912,+0.912,+0.110,140.4,7,RANGONI,ITA,,ITA-JUN,,,,,,,,,,,,,Stefani,RONNIE,,,ITA,,,,,,,
14,43,4,2:06.074,+1.074,+0.162,140.2,6,RANGONI,ITA,CCS,CCS-JUN/ITA-JUN,,,,,,,,,,,,,Damiano,PUCCETTI,,,ITA,,,,,,,
15,99,6,2:06.206,+1.206,+0.132,140.0,8,GM SPORT,,CCS,CCS-CHA,,,,,,,,,,,,,Guillaume,MAIO,,,FRA,,,,,,,
16,69,4,2:06.222,+1.222,+0.016,140.0,7,MILAN COMPETITION,,CCS,CCS-CHA,,,,,,,,,,,,,Filip,KUNCER,,,MNE,,,,,,,
17,35,6,2:06.312,+1.312,+0.090,139.9,8,POWER RACING,,CCS,CCS-JUN,,,,,,,,,,,,,Thomas,COMPAIN,,,FRA,,,,,,,
18,39,4,2:06.435,+1.435,+0.123,139.8,8,GM SPORT,,CCS,CCS-CHA,,,,,,,,,,,,,Jaroslav,HONZIK,,,CZE,,,,,,,
19,2,6,2:06.596,+1.596,+0.161,139.6,6,SEVENHILLS,ITA,,ITA-GEN,,,,,,,,,,,,,Eric,BORSANI,,,ARG,,,,,,,
20,210,5,2:06.602,+1.602,+0.006,139.6,7,AST COMPETITION,ITA,CCS,CCS-JUN/ITA-JUN,,,,,,,,,,,,,Vladimir,LOBACHEV,,,,,,,,,,
21,19,3,2:06.742,+1.742,+0.140,139.4,7,ASD SCUDERIA VENANZIO,ITA,,ITA-JUN,,,,,,,,,,,,,Francesco,PAGANO,,,ITA,,,,,,,
22,9,4,2:06.789,+1.789,+0.047,139.4,7,STUCKI MOTORSPORT,,CCS,CCS-CHA,,,,,,,,,,,,,Andreas,STUCKI,,,CHE,,,,,,,
23,21,3,2:06.808,+1.808,+0.019,139.4,7,AST COMPETITION,ITA,CCS,CCS-GEN/ITA-GEN,,,,,,,,,,,,,Stephan,POLDERMAN,,,NDL,,,,,,,
24,93,5,2:06.836,+1.836,+0.028,139.3,8,MILAN COMPETITION,,CCS,CCS-JUN,,,,,,,,,,,,,Nicolas,MILAN ARIAS,,,FRA,,,,,,,
25,82,5,2:06.943,+1.943,+0.107,139.2,7,MC MOTORTECNICA,ITA,CCS,CCS-CHA/ITA-CHA,,,,,,,,,,,,,Pierluigi,STURLA,,,ITA,,,,,,,
26,38,5,2:06.994,+1.994,+0.051,139.2,8,ESSE CORSE,ITA,,ITA-CHA,,,,,,,,,,,,,Sandro,CUTTINI,,,ITA,,,,,,,
27,22,4,2:07.144,+2.144,+0.150,139.0,7,WESTBOURNE MOTORSPORT,,CCS,CCS-JUN,,,,,,,,,,,,,Daire,FLOCK,,,IRL,,,,,,,
28,66,5,2:07.177,+2.177,+0.033,139.0,7,UNIQ RACING,ITA,,ITA-CHA,,,,,,,,,,,,,Youssef,GABER,,,EGY,,,,,,,
29,103,3,2:07.201,+2.201,+0.024,138.9,7,RANGONI,ESP,CCS,CCS-JUN/ESP-JUN,,,,,,,,,,,,,Stefan,STOJKOV,,,SRB,,,,,,,
30,3,4,2:07.223,+2.223,+0.022,138.9,7,STUCKI MOTORSPORT,,CCS,CCS-CHA,,,,,,,,,,,,,Daniel,NYFFELER,,,CHE,,,,,,,
31,53,5,2:07.293,+2.293,+0.070,138.8,8,MC MOTORTECNICA,ITA,CCS,CCS-GEN/ITA-GEN,,,,,,,,,,,,,,NAVAJO,,,ITA,,,,,,,
32,88,5,2:07.349,+2.349,+0.056,138.8,8,GM SPORT,ESP,CCS,CCS-CHA/ESP-CHA,,,,,,,,,,,,,Loic,LABEDA,,,FRA,,,,,,,
33,40,5,2:07.364,+2.364,+0.015,138.8,8,TEAM LUCAS,,CCS,CCS-GEN,,,,,,,,,,,,,Laurent,DZIADUS,,,FRA,,,,,,,
34,64,5,2:07.484,+2.484,+0.120,138.6,8,GM SPORT,,CCS,CCS-CHA,,,,,,,,,,,,,Romain,LAVOCAT,,,FRA,,,,,,,
35,199,5,2:07.552,+2.552,+0.068,138.6,8,LDR PERFORMANCE TUNING,ITA,CCS,CCS-JUN/ITA-JUN,,,,,,,,,,,,,Ben,JENKINS,,,GBR,,,,,,,
36,24,7,2:07.572,+2.572,+0.020,138.5,8,SEVENHILLS,ITA,,ITA-JUN,,,,,,,,,,,,,Adam,SASCHA,,,ITA,,,,,,,
37,12,5,2:07.704,+2.704,+0.132,138.4,7,AST COMPETITION,,CCS,CCS-JUN,,,,,,,,,,,,,Maximus,BUXTON,,,GRB,,,,,,,
38,33,8,2:08.433,+3.433,+0.729,137.6,8,GM SPORT,,CCS,CCS-GEN,,,,,,,,,,,,,Michel,FAYE,,,FRA,,,,,,,
39,999,4,2:08.772,+3.772,+0.339,137.2,7,GPA RACING,ITA,CCS,CCS-GEN/ITA-GEN,,,,,,,,,,,,,Horn,HORN,,,FRA,,,,,,,
40,73,5,2:09.275,+4.275,+0.503,136.7,8,MC MOTORTECNICA,ITA,CCS,CCS-GEN/ITA-GEN,,,,,,,,,,,,,Andrea,CHIERICHETTI,,,ITA,,,,,,,
41,165,3,2:09.306,+4.306,+0.031,136.7,7,RANGONI,,CCS,CCS-GEN,,,,,,,,,,,,,Rolando,BORDACCHINI,,,ITA,,,,,,,
42,115,6,2:10.777,+5.777,+1.471,135.1,7,GPA RACING,,CCS,CCS-GEN,,,,,,,,,,,,,Stéphane,NEVERS,,,FRA,,,,,,,
43,95,7,2:11.163,+6.163,+0.386,134.7,7,GPA RACING,ITA,CCS,CCS-GEN/ITA-GEN,,,,,,,,,,,,,Gael,ROSTANT,,,FRA,,,,,,,
44,14,7,2:12.622,+7.622,+1.459,133.3,7,STUCKI MOTORSPORT,,CCS,CCS-GEN,,,,,,,,,,,,,Udo,BRUNNER,,,DEU,,,,,,,
,6,4,2:30.248,,,117.6,4,GPA RACING,ESP,CCS,CCS-CHA/ESP-CHA,,,,,,,,,,,,,Yokeshwaran,KRISHNAVELU,,,IND,,,,,,,
