POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
19,3,Classified,11,28:16.680,+11.108,+0.357,3,2:07.263,138.9,STUCKI MOTORSPORT,,CCS,CCS-CHA,,,,,,,,,,,,,Daniel,NYFFELER,,,CHE,,,,,,,
20,88,Classified,11,28:17.360,+11.788,+0.680,11,2:06.853,139.3,GM SPORT,ESP,CCS,CCS-CHA/ESP-CHA,,,,,,,,,,,,,Loic,LABEDA,,,FRA,,,,,,,
21,40,Classified,11,28:18.680,+13.108,+1.320,11,2:07.489,138.6,TEAM LUCAS,,CCS,CCS-GEN,,,,,,,,,,,,,Laurent,DZIADUS,,,FRA,,,,,,,
22,103,Classified,11,28:21.453,+15.881,+2.773,3,2:08.288,137.8,RANGONI,ESP,CCS,CCS-JUN/ESP-JUN,,,,,,,,,,,,,Stefan,STOJKOV,,,SRB,,,,,,,
23,22,Classified,11,28:21.540,+15.968,+0.087,4,2:08.783,137.2,WESTBOURNE MOTORSPORT,,CCS,CCS-JUN,,,,,,,,,,,,,Daire,FLOCK,,,IRL,,,,,,,
24,24,Classified,11,28:21.821,+16.249,+0.281,11,2:08.051,138.0,SEVENHILLS,ITA,,ITA-JUN,,,,,,,,,,,,,Adam,SASCHA,,,ITA,,,,,,,
25,199,Classified,11,28:24.305,+18.733,+2.484,4,2:08.328,137.7,LDR PERFORMANCE TUNING,ITA,CCS,CCS-JUN/ITA-JUN,,,,,,,,,,,,,Ben,JENKINS,,,GBR,,,,,,,
26,82,Classified,11,28:24.799,+19.227,+0.494,3,2:06.990,139.2,MC MOTORTECNICA,ITA,CCS,CCS-CHA/ITA-CHA,,,,,,,,,,,,,Pierluigi,STURLA,,,ITA,,,,,,,
27,21,Classified,11,28:25.614,+20.042,+0.815,11,2:08.198,137.9,AST COMPETITION,ITA,CCS,CCS-GEN/ITA-GEN,,,,,,,,,,,,,Stephan,POLDERMAN,,,NDL,,,,,,,
28,33,Classified,11,28:26.079,+20.507,+0.465,10,2:09.113,136.9,GM SPORT,,CCS,CCS-GEN,,,,,,,,,,,,,Michel,FAYE,,,FRA,,,,,,,
29,73,Classified,11,28:26.908,+21.336,+0.829,10,2:09.653,136.3,MC MOTORTECNICA,ITA,CCS,CCS-GEN/ITA-GEN,,,,,,,,,,,,,Andrea,CHIERICHETTI,,,ITA,,,,,,,
30,777,Classified,11,28:27.068,+21.496,+0.160,3,2:06.873,139.3,ESSE CORSE,ITA,,ITA-GEN,,,,,,,,,,,,,Cristian,RICCIARINI,,,ITA,,,,,,,
31,12,Classified,11,28:28.573,+23.001,+1.505,4,2:09.027,137.0,AST COMPETITION,,CCS,CCS-JUN,,,,,,,,,,,,,Maximus,BUXTON,,,GBR,,,,,,,
32,99,Classified,11,28:28.764,+23.192,+0.191,3,2:08.354,137.7,GM SPORT,,CCS,CCS-CHA,,,,,,,,,,,,,Guillaume,MAIO,,,FRA,,,,,,,
33,2,Classified,11,28:31.000,+25.428,+2.236,4,2:07.003,139.1,SEVENHILLS,ITA,,ITA-GEN,,,,,,,,,,,,,Eric,BORSANI,,,ARG,,,,,,,
34,115,Classified,11,28:31.448,+25.876,+0.448,11,2:10.678,135.2,GPA RACING,,CCS,CCS-GEN,,,,,,,,,,,,,Stéphane,NEVERS,,,FRA,,,,,,,
35,95,Classified,11,28:32.160,+26.588,+0.712,11,2:10.634,135.3,GPA RACING,ITA,CCS,CCS-GEN/ITA-GEN,,,,,,,,,,,,,Gael,ROSTANT,,,FRA,,,,,,,
36,999,Classified,11,28:35.856,+30.284,+3.696,4,2:08.653,137.4,GPA RACING,ITA,CCS,CCS-GEN/ITA-GEN,,,,,,,,,,,,,Horn,HORN,,,FRA,,,,,,,
37,14,Classified,11,28:40.136,+34.564,+4.280,4,2:13.272,132.6,STUCKI MOTORSPORT,,CCS,CCS-GEN,,,,,,,,,,,,,Udo,BRUNNER,,,DEU,,,,,,,
38,6,Classified,11,28:56.918,+51.346,+16.782,7,2:17.017,129.0,GPA RACING,ESP,CCS,CCS-CHA/ESP-CHA,,,,,,,,,,,,,Yokeshwaran,KRISHNAVELU,,,IND,,,,,,,
39,64,Classified,10,29:44.322,1 Lap,1 Lap,4,2:07.996,138.1,GM SPORT,,CCS,CCS-CHA,,,,,,,,,,,,,Romain,LAVOCAT,,,FRA,,,,,,,
40,53,Classified,9,24:00.879,2 Laps,1 Lap,4,2:07.713,138.4,MC MOTORTECNICA,ITA,CCS,CCS-GEN/ITA-GEN,,,,,,,,,,,,,,NAVAJO,,,ITA,,,,,,,
41,66,Classified,9,24:02.332,2 Laps,+1.453,4,2:07.814,138.3,UNIQ RACING,ITA,,ITA-CHA,,,,,,,,,,,,,Youssef,GABER,,,EGY,,,,,,,
42,19,Classified,9,28:29.377,2 Laps,+4:27.045,8,2:07.709,138.4,ASD SCUDERIA VENANZIO,ITA,,ITA-JUN,,,,,,,,,,,,,Francesco,PAGANO,,,ITA,,,,,,,
,43,Not classified,7,17:38.020,,,4,2:06.255,140.0,RANGONI,ITA,CCS,CCS-JUN/ITA-JUN,,,,,,,,,,,,,Damiano,PUCCETTI,,,ITA,,,,,,,
,10,Not classified,4,10:03.792,,,4,2:08.205,137.8,AST COMPETITION,,CCS,CCS-JUN,,,,,,,,,,,,,Mauro,POLDERMAN,,,NDL,,,,,,,
,165,Not classified,0,,,,0,,,RANGONI,,CCS,CCS-GEN,,,,,,,,,,,,,Rolando,BORDACCHINI,,,ITA,,,,,,,
