POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
30,199,7,2:09.137,+2.582,+0.021,136.9,13,LDR PERFORMANCE TUNING,ITA,CCS,CCS-JUN/ITA-JUN,,,,,,,,,,,,,Ben,JENKINS,,,GBR,,,,,,,
31,103,5,2:09.300,+2.745,+0.163,136.7,8,RANGONI,ESP,CCS,CCS-JUN/ESP-JUN,,,,,,,,,,,,,Stefan,STOJKOV,,,SRB,,,,,,,
32,40,12,2:09.449,+2.894,+0.149,136.5,14,TEAM LUCAS,,CCS,CCS-GEN,,,,,,,,,,,,,Laurent,DZIADUS,,,FRA,,,,,,,
33,12,11,2:09.562,+3.007,+0.113,136.4,13,AST COMPETITION,,CCS,CCS-JUN,,,,,,,,,,,,,Maximus,BUXTON,,,GRB,,,,,,,
34,999,7,2:09.754,+3.199,+0.192,136.2,13,GPA RACING,ITA,CCS,CCS-GEN/ITA-GEN,,,,,,,,,,,,,Horn,HORN,,,FRA,,,,,,,
35,10,4,2:09.901,+3.346,+0.147,136.0,6,AST COMPETITION,,CCS,CCS-JUN,,,,,,,,,,,,,Mauro,POLDERMAN,,,NDL,,,,,,,
36,19,8,2:10.047,+3.492,+0.146,135.9,12,ASD SCUDERIA VENANZIO,ITA,,ITA-JUN,,,,,,,,,,,,,Francesco,PAGANO,,,ITA,,,,,,,
37,73,11,2:10.063,+3.508,+0.016,135.9,11,MC MOTORTECNICA,ITA,CCS,CCS-GEN/ITA-GEN,,,,,,,,,,,,,Andrea,CHIERICHETTI,,,ITA,,,,,,,
38,66,7,2:10.366,+3.811,+0.303,135.6,12,UNIQ RACING,ITA,,ITA-CHA,,,,,,,,,,,,,Youssef,GABER,,,EGY,,,,,,,
39,64,11,2:10.376,+3.821,+0.010,135.5,12,GM SPORT,,CCS,CCS-CHA,,,,,,,,,,,,,Romain,LAVOCAT,,,FRA,,,,,,,
40,33,13,2:10.396,+3.841,+0.020,135.5,13,GM SPORT,,CCS,CCS-GEN,,,,,,,,,,,,,Michel,FAYE,,,FRA,,,,,,,
41,95,13,2:11.565,+5.010,+1.169,134.3,13,GPA RACING,ITA,CCS,CCS-GEN/ITA-GEN,,,,,,,,,,,,,Gael,ROSTANT,,,FRA,,,,,,,
42,165,9,2:12.159,+5.604,+0.594,133.7,10,RANGONI,,CCS,CCS-GEN,,,,,,,,,,,,,Rolando,BORDACCHINI,,,ITA,,,,,,,
43,115,10,2:12.276,+5.721,+0.117,133.6,12,GPA RACING,,CCS,CCS-GEN,,,,,,,,,,,,,Stéphane,NEVERS,,,FRA,,,,,,,
44,14,10,2:14.663,+8.108,+2.387,131.2,12,STUCKI MOTORSPORT,,CCS,CCS-GEN,,,,,,,,,,,,,Udo,BRUNNER,,,DEU,,,,,,,
45,6,7,2:23.764,+17.209,+9.101,122.9,8,GPA RACING,ESP,CCS,CCS-CHA/ESP-CHA,,,,,,,,,,,,,Yokeshwaran,KRISHNAVELU,,,IND,,,,,,,
