POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
11,69,7,2:06.737,+0.873,+0.184,139.4,7,MILAN COMPETITION,,CCS,CCS-CHA,,,,,,,,,,,,,Filip,KUNCER,,,MNE,,,,,,,
12,55,4,2:06.915,+1.051,+0.178,139.2,7,WESTBOURNE MOTORSPORT,,CCS,CCS-CHA,,,,,,,,,,,,,Ben,COLBURN,,,GBR,,,,,,,
13,103,6,2:06.920,+1.056,+0.005,139.2,7,RANGONI,ESP,CCS,CCS-JUN/ESP-JUN,,,,,,,,,,,,,Stefan,STOJKOV,,,SRB,,,,,,,
14,38,7,2:06.989,+1.125,+0.069,139.2,8,ESSE CORSE,ITA,,ITA-CHA,,,,,,,,,,,,,Sandro,CUTTINI,,,ITA,,,,,,,
15,35,4,2:07.063,+1.199,+0.074,139.1,7,POWER RACING,,CCS,CCS-JUN,,,,,,,,,,,,,Thomas,COMPAIN,,,FRA,,,,,,,
16,210,4,2:07.069,+1.205,+0.006,139.1,7,AST COMPETITION,ITA,CCS,CCS-JUN/ITA-JUN,,,,,,,,,,,,,Vladimir,LOBACHEV,,,,,,,,,,
17,39,8,2:07.100,+1.236,+0.031,139.0,8,GM SPORT,,CCS,CCS-CHA,,,,,,,,,,,,,Jaroslav,HONZIK,,,CZE,,,,,,,
18,16,7,2:07.159,+1.295,+0.059,139.0,7,MC MOTORTECNICA,ITA,,ITA-CHA,,,,,,,,,,,,,Giacomo,TREBBI,,,ITA,,,,,,,
19,21,4,2:07.244,+1.380,+0.085,138.9,7,AST COMPETITION,ITA,CCS,CCS-GEN/ITA-GEN,,,,,,,,,,,,,Stephan,POLDERMAN,,,NDL,,,,,,,
20,19,3,2:07.251,+1.387,+0.007,138.9,7,ASD SCUDERIA VENANZIO,ITA,,ITA-JUN,,,,,,,,,,,,,Francesco,PAGANO,,,ITA,,,,,,,
21,99,8,2:07.383,+1.519,+0.132,138.7,8,GM SPORT,,CCS,CCS-CHA,,,,,,,,,,,,,Guillaume,MAIO,,,FRA,,,,,,,
22,10,3,2:07.450,+1.586,+0.067,138.7,7,AST COMPETITION,,CCS,CCS-JUN,,,,,,,,,,,,,Mauro,POLDERMAN,,,NDL,,,,,,,
23,9,6,2:07.456,+1.592,+0.006,138.7,8,STUCKI MOTORSPORT,,CCS,CCS-CHA,,,,,,,,,,,,,Andreas,STUCKI,,,CHE,,,,,,,
24,93,5,2:07.468,+1.604,+0.012,138.6,7,MILAN COMPETITION,,CCS,CCS-JUN,,,,,,,,,,,,,Nicolas,MILAN ARIAS,,,FRA,,,,,,,
25,48,4,2:07.608,+1.744,+0.140,138.5,7,MILAN COMPETITION,ESP,CCS,,,,,,,,,,,,,,Nicolas,MILAN,,,FRA,,,,,,,
26,3,6,2:07.670,+1.806,+0.062,138.4,8,STUCKI MOTORSPORT,,CCS,CCS-CHA,,,,,,,,,,,,,Daniel,NYFFELER,,,CHE,,,,,,,
27,82,4,2:07.833,+1.969,+0.163,138.2,8,MC MOTORTECNICA,ITA,CCS,CCS-CHA/ITA-CHA,,,,,,,,,,,,,Pierluigi,STURLA,,,ITA,,,,,,,
28,40,5,2:07.929,+2.065,+0.096,138.1,8,TEAM LUCAS,,CCS,CCS-GEN,,,,,,,,,,,,,Laurent,DZIADUS,,,FRA,,,,,,,
29,2,4,2:07.948,+2.084,+0.019,138.1,7,SEVENHILLS,ITA,,ITA-GEN,,,,,,,,,,,,,Eric,BORSANI,,,ARG,,,,,,,
30,53,7,2:08.102,+2.238,+0.154,138.0,8,MC MOTORTECNICA,ITA,CCS,CCS-GEN/ITA-GEN,,,,,,,,,,,,,,NAVAJO,,,ITA,,,,,,,
31,88,5,2:08.153,+2.289,+0.051,137.9,8,GM SPORT,ESP,CCS,CCS-CHA/ESP-CHA,,,,,,,,,,,,,Loic,LABEDA,,,FRA,,,,,,,
32,22,8,2:08.472,+2.608,+0.319,137.6,8,WESTBOURNE MOTORSPORT,,CCS,CCS-JUN,,,,,,,,,,,,,Daire,FLOCK,,,IRL,,,,,,,
33,66,5,2:08.487,+2.623,+0.015,137.5,7,UNIQ RACING,ITA,,ITA-CHA,,,,,,,,,,,,,Youssef,GABER,,,EGY,,,,,,,
34,199,6,2:08.548,+2.684,+0.061,137.5,8,LDR PERFORMANCE TUNING,ITA,CCS,CCS-JUN/ITA-JUN,,,,,,,,,,,,,Ben,JENKINS,,,GBR,,,,,,,
35,999,6,2:08.577,+2.713,+0.029,137.4,7,GPA RACING,ITA,CCS,CCS-GEN/ITA-GEN,,,,,,,,,,,,,Horn,HORN,,,FRA,,,,,,,
36,64,6,2:08.609,+2.745,+0.032,137.4,8,GM SPORT,,CCS,CCS-CHA,,,,,,,,,,,,,Romain,LAVOCAT,,,FRA,,,,,,,
37,24,5,2:08.912,+3.048,+0.303,137.1,7,SEVENHILLS,ITA,,ITA-JUN,,,,,,,,,,,,,Adam,SASCHA,,,ITA,,,,,,,
38,165,4,2:09.243,+3.379,+0.331,136.7,6,RANGONI,,CCS,CCS-GEN,,,,,,,,,,,,,Rolando,BORDACCHINI,,,ITA,,,,,,,
39,33,8,2:09.323,+3.459,+0.080,136.7,8,GM SPORT,,CCS,CCS-GEN,,,,,,,,,,,,,Michel,FAYE,,,FRA,,,,,,,
40,12,6,2:09.419,+3.555,+0.096,136.6,7,AST COMPETITION,,CCS,CCS-JUN,,,,,,,,,,,,,Maximus,BUXTON,,,GRB,,,,,,,
41,95,7,2:09.653,+3.789,+0.234,136.3,7,GPA RACING,ITA,CCS,CCS-GEN/ITA-GEN,,,,,,,,,,,,,Gael,ROSTANT,,,FRA,,,,,,,
42,73,6,2:10.107,+4.243,+0.454,135.8,7,MC MOTORTECNICA,ITA,CCS,CCS-GEN/ITA-GEN,,,,,,,,,,,,,Andrea,CHIERICHETTI,,,ITA,,,,,,,
43,115,3,2:11.420,+5.556,+1.313,134.5,7,GPA RACING,,CCS,CCS-GEN,,,,,,,,,,,,,Stéphane,NEVERS,,,FRA,,,,,,,
44,14,7,2:13.405,+7.541,+1.985,132.5,8,STUCKI MOTORSPORT,,CCS,CCS-GEN,,,,,,,,,,,,,Udo,BRUNNER,,,DEU,,,,,,,
,6,4,2:21.775,,,124.7,5,GPA RACING,ESP,CCS,CCS-CHA/ESP-CHA,,,,,,,,,,,,,Yokeshwaran,KRISHNAVELU,,,IND,,,,,,,
